,1. open,2. high,3. low,4. close,5. volume
2019-02-01,777.83,782.59,730.0,761.5,41278.0
2019-01-25,766.5,785.0,755.69,780.0,32268.0
2019-01-18,732.21,770.0,720.27,765.82,32126.0
2019-01-11,712.89,748.7,700.91,745.89,52739.0
2019-01-04,738.2,742.0,701.33,709.9,51002.0
2018-12-28,680.0,733.28,680.0,733.28,34097.0
2018-12-21,774.85,775.0,671.05,682.71,88062.0
2018-12-14,766.06,777.47,754.51,776.5,53120.0
2018-12-07,776.0,796.64,746.68,779.84,53428.0
2018-11-30,740.08,790.0,734.15,773.22,77928.0
2018-11-23,725.0,740.0,698.32,738.0,30544.0
2018-11-16,684.0,734.9,684.0,725.01,68934.0
2018-11-09,680.2,716.72,678.3,713.0,20340.0
2018-11-02,686.4,690.01,665.25,682.18,28439.0
2018-10-26,690.5,700.0,669.1,682.71,40319.0
2018-10-19,685.51,708.37,680.0,689.62,43839.0
2018-10-12,678.0,718.11,659.46,680.6,59993.0
2018-10-05,696.46,696.46,663.2,677.57,42878.0
2018-09-28,658.0,705.0,655.0,694.8,56349.0
2018-09-21,624.0,663.05,624.0,657.9,57317.0
2018-09-14,636.0,649.95,628.6,628.6,18561.0
2018-09-07,652.05,656.45,636.15,636.15,10697.0
2018-08-31,644.7,657.93,630.0,655.05,13763.0
2018-08-24,655.7,660.0,641.0,641.0,15187.0
2018-08-17,641.0,679.5,633.33,654.75,50992.0
2018-08-10,636.45,648.75,624.1,637.15,51800.0
2018-08-03,630.0,694.25,614.2,636.0,57290.0
2018-07-27,628.4,641.15,627.92,630.0,21105.0
2018-07-20,616.5,632.9,602.45,630.0,17586.0
2018-07-13,637.9,645.0,601.3,617.0,34624.0
2018-07-06,599.5,644.95,593.5,637.4,30360.0
2018-06-29,598.75,608.45,588.65,599.4,34555.0
2018-06-22,585.9,612.0,577.5,604.05,72055.0
2018-06-15,574.9,606.9,567.5,581.0,72938.0
2018-06-08,599.4,600.0,560.65,573.0,66460.0
2018-06-01,581.05,600.0,578.5,594.0,23220.0
2018-05-25,595.75,612.0,574.1,589.75,37301.0
2018-05-18,595.5,610.0,576.0,594.45,27668.0
2018-05-11,630.33,632.45,591.5,594.75,60425.0
2018-05-04,635.0,636.75,605.9,628.95,40233.0
2018-04-27,643.0,645.42,616.9,627.9,23949.0
2018-04-20,612.05,640.0,602.08,635.8,46557.0
2018-04-13,614.0,615.5,587.54,607.2,41302.0
2018-04-06,633.0,633.0,580.0,602.0,58578.0
2018-03-29,605.25,642.95,605.25,631.3,34781.0
2018-03-23,607.05,646.0,598.5,598.5,47306.0
2018-03-16,602.6,616.0,585.6,606.5,72701.0
2018-03-09,576.0,635.89,571.0,603.5,50992.0
2018-03-02,539.0,623.0,527.74,569.7,60839.0
2018-02-23,541.85,585.1,516.85,547.8,33093.0
2018-02-16,545.15,573.0,540.05,547.0,35475.0
2018-02-09,545.65,560.05,526.0,545.8,27937.0
2018-02-02,581.0,583.6,542.65,550.1,17215.0
2018-01-26,610.2,616.5,594.6,594.6,17351.0
2018-01-19,585.0,611.2,566.05,611.2,20344.0
2018-01-12,600.7,610.05,582.05,584.35,11496.0
2018-01-05,629.95,630.6,528.7,594.95,21836.0
2017-12-29,637.8,637.8,625.8,630.6,8130.0
