,1. open,2. high,3. low,4. close,5. volume
2016-10-14,0.1,0.1,0.1,0.1,0.0
2016-10-07,0.1,0.1,0.1,0.1,0.0
2016-09-30,0.1,0.1,0.1,0.1,0.0
2016-09-23,0.1,0.1,0.1,0.1,0.0
2016-09-16,0.1,0.1,0.1,0.1,0.0
2016-09-09,0.1,0.1,0.1,0.1,0.0
2016-09-02,0.03,0.1,0.03,0.1,1000.0
2016-08-26,0.03,0.03,0.03,0.03,0.0
2016-08-19,0.03,0.03,0.03,0.03,0.0
2016-08-12,0.03,0.03,0.03,0.03,0.0
2016-08-05,0.03,0.03,0.03,0.03,0.0
2016-07-29,0.03,0.03,0.03,0.03,400.0
2016-07-22,0.03,0.03,0.03,0.03,0.0
2016-07-15,0.03,0.03,0.03,0.03,0.0
2016-07-08,0.03,0.03,0.03,0.03,3500.0
2016-07-01,0.03,0.03,0.03,0.03,0.0
2016-06-24,0.03,0.03,0.03,0.03,0.0
2016-06-17,0.03,0.03,0.03,0.03,0.0
2016-06-10,0.03,0.03,0.03,0.03,20.0
2016-06-03,0.03,0.03,0.03,0.03,0.0
2016-05-27,0.03,0.03,0.03,0.03,0.0
2016-05-20,0.03,0.03,0.03,0.03,0.0
2016-05-13,0.03,0.03,0.03,0.03,0.0
2016-05-06,0.03,0.03,0.03,0.03,0.0
2016-04-29,0.03,0.03,0.03,0.03,0.0
2016-04-22,0.03,0.03,0.03,0.03,0.0
2016-04-15,0.03,0.03,0.03,0.03,0.0
2016-04-08,0.03,0.03,0.03,0.03,0.0
2016-04-01,0.03,0.03,0.03,0.03,0.0
2016-03-24,0.035,0.035,0.03,0.03,100.0
2016-03-18,0.035,0.035,0.035,0.035,7000.0
2016-03-11,0.035,0.035,0.035,0.035,5100.0
2016-03-04,0.035,0.035,0.035,0.035,0.0
2016-02-26,0.035,0.035,0.035,0.035,0.0
2016-02-19,0.035,0.035,0.035,0.035,0.0
2016-02-12,0.035,0.035,0.035,0.035,0.0
2016-02-05,0.035,0.035,0.035,0.035,0.0
2016-01-29,0.035,0.035,0.035,0.035,0.0
2016-01-22,0.035,0.035,0.035,0.035,0.0
2016-01-15,0.035,0.035,0.035,0.035,0.0
2016-01-08,0.2,0.2,0.035,0.035,2400.0
2015-12-31,0.1,0.1,0.035,0.035,1000.0
2015-12-24,0.05,0.1,0.05,0.1,25100.0
2015-12-18,0.03,0.05,0.03,0.05,20000.0
2015-12-11,0.03,0.03,0.03,0.03,0.0
2015-12-04,0.015,0.03,0.015,0.03,2600.0
2015-11-27,0.015,0.015,0.015,0.015,0.0
2015-11-20,0.02,0.02,0.015,0.015,180.0
2015-11-13,0.02,0.02,0.02,0.02,0.0
2015-11-06,0.02,0.02,0.02,0.02,0.0
2015-10-30,0.02,0.02,0.02,0.02,0.0
2015-10-23,0.02,0.02,0.02,0.02,0.0
2015-10-16,0.015,0.02,0.015,0.02,100.0
2015-10-09,0.02,0.0205,0.02,0.02,10000.0
2015-10-02,0.02,0.02,0.02,0.02,0.0
2015-09-25,0.02,0.02,0.02,0.02,0.0
2015-09-18,0.02,0.02,0.02,0.02,0.0
2015-09-11,0.02,0.02,0.02,0.02,0.0
2015-09-04,0.02,0.02,0.02,0.02,0.0
2015-08-28,0.02,0.02,0.02,0.02,0.0
2015-08-21,0.02,0.02,0.02,0.02,0.0
2015-08-14,0.02,0.02,0.02,0.02,0.0
2015-08-07,0.02,0.02,0.02,0.02,0.0
2015-07-31,0.0205,0.0205,0.02,0.02,3800.0
2015-07-24,0.0205,0.0205,0.02,0.02,0.0
2015-07-17,0.0201,0.0205,0.02,0.02,500.0
2015-07-10,0.02,0.02,0.02,0.02,400.0
2015-07-02,0.02,0.02,0.02,0.02,0.0
2015-06-26,0.02,0.02,0.02,0.02,0.0
2015-06-19,0.02,0.02,0.02,0.02,0.0
