,1. open,2. high,3. low,4. close,5. volume
2018-04-20,53.51,57.92,52.435,54.26,3121537.0
2018-04-13,49.09,55.0,48.47,53.12,1679874.0
2018-04-06,50.72,53.19,48.04,48.54,1685934.0
2018-03-29,50.72,52.96,48.705,50.99,1273798.0
2018-03-23,50.54,54.0,49.66,50.0,1829786.0
2018-03-16,53.91,55.217,51.03,51.26,3179720.0
2018-03-09,50.1,54.5,50.1,53.8,2221583.0
2018-03-02,48.37,51.0,46.61,50.59,2072919.0
2018-02-23,47.04,50.89,43.26,47.86,3043259.0
2018-02-16,44.52,48.77,42.57,47.12,2433455.0
2018-02-09,48.42,50.03,41.67,44.47,3054681.0
2018-02-02,56.83,59.35,49.02,49.06,2688077.0
2018-01-26,51.99,60.895,51.04,56.84,7409242.0
2018-01-19,48.02,49.37,45.6901,49.16,1949673.0
2018-01-12,50.36,51.02,46.51,47.8,1775598.0
2018-01-05,47.05,53.39,46.36,50.81,1869406.0
2017-12-29,47.93,48.77,46.32,46.38,964487.0
2017-12-22,45.0,49.06,43.14,48.03,2448466.0
2017-12-15,46.11,46.69,43.3801,44.68,2252586.0
2017-12-08,53.0,54.355,45.3,45.57,3724887.0
2017-12-01,49.02,52.112,45.805,51.7,2399870.0
2017-11-24,48.11,49.88,47.1,48.91,1060759.0
2017-11-17,47.24,49.27,44.02,48.11,2647310.0
2017-11-10,49.08,49.75,44.45,47.41,2005785.0
2017-11-03,46.03,51.06,44.558,49.53,2716080.0
2017-10-27,52.08,52.17,44.75,46.52,2236798.0
2017-10-20,54.25,55.17,50.36,51.51,1943628.0
2017-10-13,54.6,55.445,53.32,53.95,1329462.0
2017-10-06,53.67,58.0,53.55,54.31,1408075.0
2017-09-29,52.5,54.41,51.86,53.26,1069458.0
2017-09-22,55.17,55.63,51.44,52.16,1591873.0
2017-09-15,51.03,55.25,49.61,55.23,2322010.0
2017-09-08,56.17,56.6799,49.565,49.96,1401113.0
2017-09-01,52.05,58.045,51.45,56.32,1897583.0
2017-08-25,56.46,59.04,50.49,51.4,2703848.0
2017-08-18,59.91,62.51,56.44,56.51,925953.0
2017-08-11,63.16,65.93,58.3,59.44,912217.0
2017-08-04,66.88,68.098,61.52,63.3,1066632.0
2017-07-28,70.06,71.85,64.18,66.99,1323418.0
2017-07-21,64.88,71.99,64.88,70.06,1398075.0
2017-07-14,63.77,65.71,61.18,64.36,1078660.0
2017-07-07,62.3,66.85,61.6,63.92,972789.0
2017-06-30,66.42,67.29,59.98,62.11,1651801.0
2017-06-23,62.78,67.98,62.413,66.42,2312754.0
2017-06-16,57.37,63.68,54.15,62.48,3306791.0
2017-06-09,57.3,59.76,55.1,57.31,2116458.0
2017-06-02,55.75,57.87,51.67,56.84,1434648.0
2017-05-26,57.6,61.04,55.55,55.91,1551032.0
2017-05-19,58.18,59.8,57.39,57.47,1268319.0
2017-05-12,60.69,62.08,57.055,57.95,1731745.0
2017-05-05,64.64,64.65,58.35,61.08,2933454.0
2017-04-28,61.42,66.33,61.03,64.39,1946964.0
2017-04-21,59.69,66.17,59.45,60.57,7091243.0
2017-04-13,58.94,60.41,56.17,60.28,1659790.0
2017-04-07,67.42,68.46,58.06,58.83,3220962.0
2017-03-31,69.0,71.41,65.55,67.78,2908705.0
2017-03-24,84.73,85.775,67.91,70.32,4886009.0
2017-03-17,85.63,88.95,82.53,84.61,2376949.0
2017-03-10,87.57,88.67,84.26,85.97,1500364.0
2017-03-03,77.55,91.345,77.31,88.25,3584840.0
2017-02-24,77.23,78.82,73.69,77.47,1564814.0
2017-02-17,74.5,78.25,72.875,76.91,2132162.0
2017-02-10,73.89,75.0,71.03,73.9,2674134.0
2017-02-03,68.65,76.19,66.055,74.11,2154650.0
2017-01-27,68.65,71.38,66.66,69.15,1326216.0
2017-01-20,72.19,72.19,68.3,68.7,1616767.0
2017-01-13,77.21,77.765,69.49,73.01,2228957.0
2017-01-06,71.38,78.595,69.39,76.97,1584561.0
2016-12-30,74.27,75.9,69.45,70.31,1179524.0
2016-12-23,71.91,74.87,70.42,73.79,1856439.0
2016-12-16,70.21,74.79,69.14,72.25,3288528.0
2016-12-09,76.03,79.78,68.47,70.74,3092492.0
2016-12-02,86.27,86.27,74.32,74.55,3453688.0
2016-11-25,82.81,86.77,76.94,86.74,1869514.0
2016-11-18,79.69,83.69,76.12,82.72,3400386.0
2016-11-11,56.55,82.48,55.25,82.06,6104868.0
2016-11-04,62.73,63.22,52.6,55.25,3193061.0
2016-10-28,66.91,68.36,59.29,62.62,2324553.0
2016-10-21,61.78,67.1,59.96,66.4,3212659.0
2016-10-14,71.88,73.55,61.54,61.57,2830850.0
2016-10-07,70.5,75.48,68.51,70.84,2696533.0
2016-09-30,72.13,73.83,68.15,70.94,2367033.0
2016-09-23,78.32,81.4,71.13,72.6,4266339.0
2016-09-16,65.67,77.27,65.67,77.12,3045417.0
2016-09-09,65.66,69.95,65.29,66.41,1901237.0
2016-09-02,65.65,67.5,64.1,65.13,2045990.0
2016-08-26,66.99,70.6,62.01,65.5,3789394.0
2016-08-19,66.86,68.725,64.18,66.0,1978567.0
2016-08-12,66.41,69.36,62.47,66.54,2946245.0
2016-08-05,63.44,67.59,61.87,66.4,1876858.0
2016-07-29,53.93,63.5,53.0,63.28,3735113.0
2016-07-22,53.46,54.39,50.25,53.73,3188016.0
2016-07-15,53.73,57.075,48.33,53.17,4720380.0
2016-07-08,51.0,54.15,49.06,53.35,2523077.0
2016-07-01,48.18,52.2,46.52,51.71,4270669.0
2016-06-24,56.28,57.15,48.52,49.17,4814598.0
2016-06-17,61.29,63.86,54.72,54.99,4427283.0
2016-06-10,69.26,73.16,61.5,61.58,3686705.0
2016-06-03,69.72,74.97,67.55,69.53,3677296.0
2016-05-27,64.09,71.105,63.7,68.57,2778200.0
2016-05-20,59.38,64.59,57.85,64.01,2728270.0
2016-05-13,63.51,66.06,56.25,59.26,2765856.0
2016-05-06,67.75,69.71,59.88,63.16,2460146.0
2016-04-29,76.31,76.9699,65.051,67.62,2094223.0
2016-04-22,70.36,76.41,68.71,76.02,2408106.0
2016-04-15,71.07,71.91,65.08,70.85,1913676.0
2016-04-08,66.93,78.13,66.135,70.65,3191194.0
2016-04-01,59.6,66.96,54.3,66.46,2987288.0
2016-03-24,55.79,63.88,55.43,59.02,3450793.0
2016-03-18,59.93,61.9,50.22,56.32,3661629.0
2016-03-11,62.24,67.0,53.25,60.0,4196376.0
2016-03-04,62.56,70.0,59.46,62.74,3942033.0
2016-02-26,64.11,65.95,58.24,62.3,3144465.0
2016-02-19,55.8,64.84,55.09,63.27,2668531.0
2016-02-12,52.28,56.975,49.0,54.77,4429882.0
