SlowK,SlowD,RSI,EMA,CCI,Aroon Down,Aroon Up,1. open,2. high,3. low,4. close,5. volume,Trend label
43.5816,27.0766,63.4086,66.7552,72.6066,90.0,100.0,56.55,82.48,55.25,82.06,6104868.0,1
20.7292,19.7315,37.3569,64.5687,-162.9797,100.0,40.0,62.73,63.22,52.6,55.25,3193061.0,1
16.9189,21.0594,45.344,65.9,-92.5074,100.0,50.0,66.91,68.36,59.29,62.62,2324553.0,-1
21.5463,29.7091,50.3092,66.3686,-83.3064,100.0,60.0,61.78,67.1,59.96,66.4,3212659.0,1
24.7131,43.9904,43.1504,66.3641,-67.7711,100.0,70.0,71.88,73.55,61.54,61.57,2830850.0,-1
42.868,58.5144,57.4457,67.0489,59.6451,0.0,80.0,70.5,75.48,68.51,70.84,2696533.0,-1
64.3901,65.0675,57.6311,66.5074,67.9865,0.0,90.0,72.13,73.83,68.15,70.94,2367033.0,-1
68.2851,61.3361,60.5501,65.8741,158.742,0.0,100.0,78.32,81.4,71.13,72.6,4266339.0,-1
62.5273,59.7725,69.1308,64.9133,130.4068,10.0,100.0,65.67,77.27,65.67,77.12,3045417.0,1
53.1959,65.6001,55.7618,63.1695,68.9843,0.0,80.0,65.66,69.95,65.29,66.41,1901237.0,1
63.5943,77.0715,53.6003,62.7065,63.1184,10.0,90.0,65.65,67.5,64.1,65.13,2045990.0,1
80.0103,86.8863,54.2904,62.3603,80.2081,20.0,100.0,66.99,70.6,62.01,65.5,3789394.0,-1
87.6099,89.1443,55.1541,61.9118,104.8596,30.0,0.0,66.86,68.725,64.18,66.0,1978567.0,-1
93.0388,82.7057,56.0203,61.3278,105.4682,40.0,0.0,66.41,69.36,62.47,66.54,2946245.0,-1
86.7842,66.3389,55.8585,60.5832,82.8767,50.0,10.0,63.44,67.59,61.87,66.4,1876858.0,1
68.294,46.5477,52.3428,59.7522,19.167,60.0,20.0,53.93,63.5,53.0,63.28,3735113.0,1
43.9386,28.9317,38.9472,59.2482,-56.7611,70.0,30.0,53.46,54.39,50.25,53.73,3188016.0,1
27.4104,16.7336,38.028,60.0365,-67.4564,80.0,40.0,53.73,57.075,48.33,53.17,4720380.0,1
15.446,11.1816,38.1943,61.0175,-92.0339,90.0,0.0,51.0,54.15,49.06,53.35,2523077.0,1
7.3444,17.2269,35.8946,62.1128,-141.5878,100.0,10.0,48.18,52.2,46.52,51.71,4270669.0,1
10.7543,32.4312,32.3878,63.5989,-166.6933,100.0,20.0,56.28,57.15,48.52,49.17,4814598.0,-1
33.5819,47.4966,36.506,65.6602,-134.4101,100.0,0.0,61.29,63.86,54.72,54.99,4427283.0,-1
52.9574,48.6847,41.9407,67.1845,-39.6983,0.0,10.0,69.26,73.16,61.5,61.58,3686705.0,-1
55.9506,38.8047,50.0266,67.9852,58.7271,10.0,20.0,69.72,74.97,67.55,69.53,3677296.0,-1
37.1463,29.9762,48.9571,67.7645,25.6329,0.0,30.0,64.09,71.105,63.7,68.57,2778200.0,1
23.3172,35.929,43.8169,67.6494,-37.9621,10.0,40.0,59.38,64.59,57.85,64.01,2728270.0,1
29.4652,52.7075,37.9597,68.1693,-55.2941,20.0,50.0,63.51,66.06,56.25,59.26,2765856.0,1
55.0047,69.3592,41.1281,69.4421,-11.8697,30.0,60.0,67.75,69.71,59.88,63.16,2460146.0,-1
73.6526,76.4931,44.9933,70.3395,66.6417,40.0,70.0,76.31,76.9699,65.051,67.62,2094223.0,-1
79.4204,74.1414,53.5191,70.728,142.8273,0.0,80.0,70.36,76.41,68.71,76.02,2408106.0,-1
76.4063,65.1603,48.0681,69.9721,123.1077,10.0,90.0,71.07,71.91,65.08,70.85,1913676.0,1
66.5974,53.8815,47.8552,69.8466,202.355,20.0,0.0,66.93,78.13,66.135,70.65,3191194.0,1
52.4772,48.1989,43.4867,69.7319,63.3118,30.0,0.0,59.6,66.96,54.3,66.46,2987288.0,1
42.5699,48.5057,34.751,70.1993,-27.4804,40.0,0.0,55.79,63.88,55.43,59.02,3450793.0,1
49.5496,50.9666,31.2815,71.7963,-78.3696,50.0,0.0,59.93,61.9,50.22,56.32,3661629.0,-1
53.3977,45.3164,33.4642,74.0072,-47.7122,60.0,0.0,62.24,67.0,53.25,60.0,4196376.0,-1
49.9523,34.1165,35.1056,76.0082,-37.5364,70.0,10.0,62.56,70.0,59.46,62.74,3942033.0,-1
32.5991,19.7718,34.6423,77.9037,-54.4984,80.0,20.0,64.11,65.95,58.24,62.3,3144465.0,-1
19.7979,11.8113,35.1401,80.1328,-68.4839,90.0,30.0,55.8,64.84,55.09,63.27,2668531.0,1
6.9184,9.8534,26.8505,82.5418,-107.6555,100.0,40.0,52.28,56.975,49.0,54.77,4429882.0,1
8.7174,11.8965,25.9283,86.5092,-132.6021,100.0,50.0,56.57,63.25,51.52,53.85,5182870.0,-1
13.9244,20.1155,26.6852,91.1748,-160.4951,100.0,60.0,75.18,80.38,54.0,56.15,4945024.0,-1
13.0477,34.3075,34.2027,96.1783,-176.2836,100.0,70.0,81.16,82.94,65.75,75.39,2483043.0,-1
33.3744,58.1031,36.2268,99.1481,-192.068,100.0,80.0,87.16,92.16,70.49,79.63,3940679.0,-1
56.5003,71.2519,39.6157,101.9364,-94.9456,100.0,90.0,108.8,110.06,86.2,86.44,2480626.0,-1
84.4346,71.2883,58.107,104.1501,126.39,0.0,100.0,112.66,117.12,109.8,112.18,1082336.0,-1
72.8206,57.3866,59.7251,103.003,185.5039,0.0,100.0,110.97,116.56,110.0,113.84,1016219.0,1
56.6096,46.7815,57.1573,101.4549,151.3574,10.0,100.0,98.6,113.15,97.58,109.87,2204876.0,1
42.7297,42.5462,48.4463,100.2527,37.5254,20.0,50.0,100.22,104.65,94.38,98.18,2443948.0,1
41.0052,46.2932,50.093,100.5488,36.4445,30.0,0.0,100.91,103.876,92.73,100.28,2296024.0,-1
43.9036,53.717,50.4902,100.5872,7.3078,40.0,0.0,93.62,101.65,91.88,100.82,1189022.0,1
53.9709,58.5257,45.523,100.554,-27.8906,50.0,10.0,95.5,105.19,93.57,93.92,1553785.0,1
63.2764,53.3872,46.6087,101.5017,-35.8813,60.0,20.0,103.33,105.91,92.0301,95.7,1853606.0,-1
58.3298,39.5451,51.6125,102.3305,2.3791,70.0,30.0,100.02,112.7,99.12,103.74,2185336.0,-1
38.5553,28.283,48.9175,102.1292,-28.1547,80.0,40.0,96.28,108.92,93.33,99.35,1897830.0,1
21.7503,22.6927,47.4782,102.5262,-80.724,90.0,50.0,87.01,101.54,81.54,96.95,2520008.0,1
24.5433,30.9683,41.1758,103.3228,-150.0661,100.0,60.0,91.56,93.0,79.34,86.81,2870320.0,1
21.7845,42.8697,42.9555,105.6817,-145.6029,100.0,70.0,106.51,107.64,81.81,90.7,2525558.0,-1
46.577,63.8559,49.9422,107.822,-142.6416,100.0,0.0,93.02,108.0,83.4,104.69,3202109.0,-1
60.2477,73.3164,43.7108,108.2694,-96.5009,60.0,10.0,130.05,130.83,92.13,94.11,3011212.0,-1
84.7429,69.2295,70.3995,110.2922,84.0129,70.0,20.0,122.32,133.4,119.25,129.91,2128054.0,-1
74.9587,49.9045,66.1373,107.4896,52.8419,80.0,30.0,118.8,127.58,116.83,121.71,1348433.0,1
47.9869,30.0972,62.965,105.4582,6.6673,90.0,40.0,112.5,121.76,108.14,116.29,2433033.0,1
26.7678,25.4851,61.2406,103.9108,-56.6817,0.0,50.0,97.98,114.8297,91.805,113.43,3177882.0,1
15.5368,35.8084,54.1456,102.5509,-32.0373,0.0,60.0,109.85,119.5,101.93,102.87,3247129.0,-1
34.1505,57.5444,61.4726,102.5053,11.1872,0.0,70.0,111.04,119.44,106.02,110.51,1801532.0,-1
57.7379,77.2784,60.9308,101.3617,25.1614,0.0,80.0,120.44,122.788,105.69,109.64,1748599.0,-1
80.7447,89.0012,72.9058,100.1791,67.8065,0.0,90.0,125.76,126.54,110.28,120.93,2866736.0,-1
93.3524,92.7746,87.1462,97.2147,149.4249,0.0,100.0,134.78,137.05,125.612,131.36,2712221.0,-1
92.9066,92.5793,89.3139,92.3368,180.9178,0.0,100.0,118.09,133.96,117.0201,132.8,4728067.0,1
92.0648,91.7215,85.8168,86.5564,137.6314,0.0,100.0,102.48,118.13,98.68,116.94,2386517.0,1
92.7665,89.6975,80.7226,82.2159,106.0747,10.0,100.0,102.26,105.97,98.19,102.71,1259440.0,1
90.3332,86.7222,81.5563,79.2881,117.4985,20.0,100.0,100.99,104.2999,96.02,103.16,5847656.0,1
85.9927,86.0152,80.5223,75.8779,110.6458,30.0,100.0,87.31,100.94,85.94,100.59,2115666.0,1
83.8406,88.4485,74.3079,72.3475,93.6465,40.0,90.0,90.23,90.9999,85.61,88.27,1271528.0,1
88.2124,86.6289,76.0267,70.0729,130.1456,0.0,100.0,87.43,95.64,84.53,89.24,2256855.0,1
93.2926,76.1114,74.8161,67.3348,155.1603,10.0,100.0,82.83,89.69,81.23,87.0,1639569.0,1
78.3816,63.7089,72.67,64.5254,210.0371,20.0,100.0,79.67,85.93,78.42,83.13,1868211.0,1
56.6601,60.0874,70.4505,61.8676,218.5339,30.0,100.0,63.57,79.99,62.892,79.34,2615813.0,1
56.0851,69.3122,56.8551,59.3716,86.9762,40.0,90.0,60.22,70.25,60.01,63.0,3274752.0,1
67.5169,76.595,53.0735,58.8532,43.815,50.0,100.0,69.86,70.69,56.11,59.82,1968880.0,-1
84.3347,74.8891,70.1888,58.7151,154.6861,60.0,100.0,63.35,70.47,60.5,69.65,1251399.0,-1
77.9336,67.6191,62.8372,57.153,124.9901,0.0,100.0,62.0,65.42,62.0,62.95,1257728.0,1
62.3991,59.9245,61.8126,56.3249,88.2686,10.0,90.0,61.61,62.35,57.74,62.14,1086553.0,1
62.5245,62.486,61.9264,55.4941,123.2532,0.0,100.0,56.68,65.35,56.16,62.2,2001217.0,1
54.8498,62.3438,54.9003,54.5361,50.9152,10.0,90.0,61.53,64.45,52.031,56.56,1977834.0,1
70.0836,66.1497,65.5107,54.247,181.3966,0.0,100.0,58.3,64.99,57.8,62.06,2383678.0,-1
62.098,61.6043,59.2926,53.1309,111.5214,0.0,90.0,59.73,60.0,55.0305,57.23,1176907.0,1
66.2674,60.4536,63.6091,52.5453,146.5124,10.0,100.0,54.46,61.69,54.08,59.25,1482021.0,1
56.4474,61.0793,56.5984,51.5875,57.7937,0.0,60.0,55.58,56.5799,52.64,54.27,1066845.0,1
58.6459,66.7362,59.2816,51.2043,76.0865,0.0,70.0,54.2,56.09,53.42,55.57,903722.0,1
68.1445,74.06,57.2175,50.5806,61.6701,10.0,80.0,53.4,54.99,52.1345,54.1,1348593.0,1
73.4181,78.3015,56.2674,50.0778,73.4218,20.0,90.0,58.18,58.77,49.08,53.4,3251810.0,-1
80.6176,81.2868,64.9886,49.6032,125.1926,30.0,100.0,51.1,59.0,50.83,58.1,1093102.0,1
80.8689,78.6572,57.5715,48.3894,102.3443,40.0,90.0,54.02,54.02,48.961,52.21,1607047.0,1
82.3739,76.0675,59.5971,47.8436,183.947,50.0,100.0,54.9,56.68,50.3394,53.26,1661018.0,-1
72.7287,69.5971,61.0706,47.0698,220.4773,60.0,100.0,46.21,54.89,45.37,54.06,1502823.0,1
73.0999,61.8033,50.5309,46.0712,46.705,70.0,10.0,44.04,46.9,43.13,46.4,756058.0,1
62.9625,46.2213,46.5525,46.0242,37.0315,80.0,20.0,48.67,49.74,43.36,44.06,901434.0,-1
49.3476,32.9764,53.7324,46.3048,24.3829,90.0,0.0,42.15,48.79,39.13,48.38,2683357.0,1
26.3538,24.4135,40.5522,46.0084,-106.907,100.0,0.0,40.18,42.445,38.01,41.48,1405586.0,1
23.2278,22.2261,37.9467,46.6553,-104.2618,100.0,10.0,43.26,43.6099,39.5,40.35,1202065.0,-1
23.6588,20.5547,42.7857,47.5561,-72.9596,80.0,20.0,44.72,45.72,42.77,43.59,776878.0,-1
19.7916,22.402,43.5572,48.1226,-89.8943,90.0,30.0,41.57,45.51,41.04,44.09,737586.0,1
18.2138,26.7105,39.2597,48.6987,-115.0013,100.0,40.0,45.11,46.45,40.58,41.91,1272011.0,-1
29.2007,28.7911,43.0485,49.6685,-117.5525,70.0,50.0,46.95,47.42,43.19,44.71,1044611.0,-1
32.7171,29.6317,46.3559,50.3769,-98.9958,80.0,60.0,49.91,51.64,46.23,47.01,814924.0,-1
24.4555,34.5953,51.3072,50.8579,-126.5945,90.0,70.0,46.21,51.35,44.5005,50.22,906387.0,1
31.7225,46.4684,45.8595,50.949,-231.9243,0.0,80.0,50.03,50.52,42.19,46.86,1492389.0,-1
47.608,58.1579,50.4561,51.5332,-44.165,0.0,90.0,57.51,58.33,49.67,49.9,1457087.0,-1
60.0746,64.2679,64.604,51.7665,83.1265,10.0,100.0,56.41,60.04,54.13,57.28,1985395.0,-1
66.7911,70.4596,64.5069,50.9788,59.4079,0.0,70.0,54.29,57.42,51.73,57.2,2026620.0,1
65.9381,72.7294,61.5654,50.0901,68.6792,0.0,80.0,57.56,57.81,54.17,54.72,3188500.0,-1
78.6497,77.7935,67.6712,49.4287,98.1261,10.0,90.0,54.14,58.99,53.82,57.72,1586800.0,1
73.6005,80.3326,63.9612,48.2442,103.1795,20.0,100.0,52.82,59.14,51.9601,54.26,2691100.0,1
81.1301,80.7809,62.9663,47.3848,108.7573,0.0,90.0,53.12,55.22,52.05,53.36,3299000.0,1
86.2673,72.8072,61.8716,46.5312,150.1877,0.0,100.0,54.66,57.24,51.82,52.32,3314100.0,-1
74.9454,57.7533,64.6672,45.7042,166.2619,0.0,100.0,49.84,54.98,48.27,54.01,2341500.0,1
57.2088,47.7876,60.3553,44.5176,92.8407,10.0,30.0,43.17,50.348,42.16,49.49,3212300.0,1
41.1056,49.9588,52.5767,43.8073,4.9106,0.0,40.0,43.02,44.05,39.8,42.74,2126000.0,1
45.0485,59.9274,53.0906,43.9598,32.5276,10.0,50.0,43.29,44.3,42.38,43.11,877200.0,-1
63.7225,72.1546,52.9676,44.0812,27.3179,20.0,60.0,43.1,44.59,39.21,43.0,1932400.0,1
71.0113,75.9883,52.9373,44.2356,54.7345,30.0,70.0,50.35,50.35,37.77,42.97,3272400.0,-1
81.7301,75.2838,61.6851,44.4164,143.0681,40.0,80.0,44.76,50.91,44.29,50.31,328400.0,-1
75.2235,69.7479,56.8206,43.5745,175.5386,50.0,0.0,47.11,49.52,43.02,44.75,773300.0,1
68.8976,60.8998,60.2111,43.4066,135.0264,60.0,0.0,36.77,50.93,36.55,47.49,1174000.0,1
65.1226,49.6174,49.8019,42.8232,-36.6934,70.0,10.0,35.61,37.99,35.12,36.91,461200.0,1
48.6793,32.8051,48.1876,43.668,-57.7504,80.0,20.0,37.56,37.99,32.36,35.51,541400.0,-1
35.0503,20.2899,50.3202,44.8334,-51.5979,90.0,0.0,34.65,38.359,34.52,37.56,320900.0,1
14.6857,11.6627,47.9434,45.8725,-82.55,100.0,0.0,34.19,36.02,32.02,35.21,555000.0,1
11.1338,9.0543,47.2377,47.3957,-98.1635,100.0,10.0,36.6,37.8261,32.62,34.48,832400.0,-1
