SlowK,SlowD,RSI,MACD,MACD_Hist,MACD_Signal,EMA,CCI,Aroon Down,Aroon Up,1. open,2. high,3. low,4. close,5. volume,Trend label
100.0,66.6667,92.0281,0.0203,0.0182,0.0021,0.1442,153.4702,80.0,100.0,0.22,0.25,0.22,0.25,0.0,1
66.6667,33.3333,92.0281,0.012,0.0145,-0.0024,0.1291,263.8266,90.0,100.0,0.22,0.25,0.22,0.25,20100.0,1
33.3333,11.1111,86.2095,0.0013,0.0073,-0.0061,0.1118,314.2857,100.0,100.0,0.1,0.18,0.1,0.18,5000.0,1
0.0,0.0,44.6768,-0.0054,0.0025,-0.0079,0.102,-55.5556,100.0,50.0,0.1,0.1,0.1,0.1,0.0,1
0.0,11.1111,44.6768,-0.0056,0.0029,-0.0085,0.1023,-63.7255,100.0,60.0,0.1,0.1,0.1,0.1,700.0,1
0.0,33.3333,44.6768,-0.0058,0.0035,-0.0093,0.1027,-76.1905,100.0,70.0,0.1,0.1,0.1,0.1,0.0,1
33.3333,66.6667,44.6768,-0.0059,0.0042,-0.0101,0.103,-96.7742,100.0,80.0,0.1,0.1,0.1,0.1,0.0,1
66.6667,88.8889,44.6768,-0.0061,0.0051,-0.0112,0.1035,-96.7742,100.0,90.0,0.1,0.1,0.1,0.1,34900.0,1
100.0,88.8889,57.4472,-0.0062,0.0063,-0.0124,0.104,64.5161,60.0,100.0,0.11,0.11,0.11,0.11,1500.0,-1
100.0,66.6667,57.4472,-0.0072,0.0068,-0.014,0.1031,76.9231,70.0,100.0,0.11,0.11,0.11,0.11,0.0,1
66.6667,44.4444,57.4472,-0.0084,0.0073,-0.0157,0.1021,96.7742,80.0,100.0,0.11,0.11,0.11,0.11,0.0,1
33.3333,44.4444,57.4472,-0.0098,0.0077,-0.0176,0.101,129.6296,90.0,100.0,0.11,0.11,0.11,0.11,2000.0,1
33.3333,55.5556,47.6248,-0.0115,0.008,-0.0195,0.0997,-47.619,100.0,90.0,0.1,0.1,0.1,0.1,0.0,1
66.6667,55.5556,47.6248,-0.0124,0.009,-0.0215,0.0997,31.746,100.0,100.0,0.11,0.11,0.1,0.1,17000.0,-1
66.6667,33.3333,58.5769,-0.0135,0.0103,-0.0237,0.0997,208.3333,90.0,100.0,0.11,0.11,0.11,0.11,0.0,-1
33.3333,11.1111,58.5769,-0.0156,0.0107,-0.0263,0.0982,333.3333,0.0,100.0,0.1,0.11,0.1,0.11,1000.0,1
0.0,0.0,49.0947,-0.0181,0.0109,-0.029,0.0965,37.037,10.0,100.0,0.1,0.1,0.1,0.1,0.0,1
0.0,11.1111,49.0947,-0.02,0.0117,-0.0317,0.096,41.6667,0.0,100.0,0.1,0.1,0.1,0.1,0.0,1
0.0,33.3333,49.0947,-0.0222,0.0125,-0.0346,0.0954,42.6065,10.0,100.0,0.1,0.1,0.1,0.1,0.0,1
33.3333,66.6667,49.0947,-0.0246,0.0132,-0.0378,0.0947,45.1977,20.0,100.0,0.1,0.1,0.1,0.1,0.0,1
66.6667,88.8889,49.0947,-0.0273,0.0138,-0.0411,0.094,50.7012,30.0,100.0,0.1,0.1,0.1,0.1,0.0,1
100.0,100.0,49.0947,-0.0304,0.0141,-0.0445,0.0931,58.7121,40.0,100.0,0.1,0.1,0.1,0.1,100.0,1
100.0,100.0,49.0947,-0.0339,0.0142,-0.048,0.0922,70.3196,50.0,100.0,0.1,0.1,0.1,0.1,0.0,1
100.0,88.8889,49.0947,-0.0378,0.0138,-0.0516,0.091,88.1226,60.0,100.0,0.1,0.1,0.1,0.1,6200.0,1
100.0,66.6667,49.0947,-0.0423,0.0127,-0.055,0.0898,118.4939,70.0,100.0,0.1,0.1,0.1,0.1,0.0,1
66.6667,33.3333,49.0947,-0.0475,0.0107,-0.0582,0.0883,166.6667,80.0,100.0,0.09,0.1,0.09,0.1,5000.0,1
33.3333,11.1111,49.0947,-0.0533,0.0075,-0.0609,0.0866,333.3333,90.0,100.0,0.09,0.1,0.09,0.1,12700.0,1
0.0,0.0,20.5625,-0.0601,0.0027,-0.0627,0.0847,66.6667,0.0,100.0,0.05,0.05,0.05,0.05,0.0,1
0.0,0.0,20.5625,-0.0627,0.0008,-0.0634,0.0897,37.037,10.0,100.0,0.05,0.05,0.05,0.05,0.0,1
0.0,11.1111,20.5625,-0.0651,-0.0015,-0.0636,0.0953,41.6667,20.0,0.0,0.05,0.05,0.05,0.05,0.0,1
0.0,33.3333,20.5625,-0.0672,-0.004,-0.0632,0.1018,2.4155,30.0,10.0,0.05,0.05,0.05,0.05,0.0,1
33.3333,57.2104,20.5625,-0.069,-0.0067,-0.0622,0.1092,-32.1351,40.0,20.0,0.05,0.05,0.05,0.05,0.0,1
66.6667,60.5201,20.5625,-0.0702,-0.0096,-0.0606,0.1177,-40.7674,50.0,30.0,0.05,0.05,0.05,0.05,0.0,1
71.6312,43.2624,20.5625,-0.0707,-0.0126,-0.0582,0.1274,-47.242,60.0,40.0,0.05,0.05,0.05,0.05,0.0,1
43.2624,22.695,20.5625,-0.0704,-0.0154,-0.055,0.1384,-55.1708,70.0,50.0,0.05,0.05,0.05,0.05,0.0,1
14.8936,9.9291,20.5625,-0.0689,-0.0178,-0.0512,0.151,-66.2237,80.0,60.0,0.05,0.05,0.05,0.05,0.0,1
9.9291,4.9645,20.5625,-0.0661,-0.0194,-0.0467,0.1655,-82.757,90.0,70.0,0.05,0.05,0.05,0.05,0.0,1
4.9645,1.6548,20.5625,-0.0615,-0.0196,-0.0419,0.182,-119.4423,100.0,80.0,0.015,0.05,0.015,0.05,10100.0,1
0.0,0.0,9.4087,-0.0547,-0.0177,-0.037,0.2008,-208.3333,100.0,90.0,0.015,0.015,0.015,0.015,200.0,1
0.0,0.0,9.4087,-0.0417,-0.0091,-0.0326,0.2274,-333.3333,100.0,100.0,0.25,0.25,0.015,0.015,9400.0,-1
0.0,0.0,39.8048,-0.0245,0.0058,-0.0303,0.2577,0.0,100.0,100.0,0.25,0.25,0.25,0.25,0.0,-1
0.0,0.0,39.8048,-0.0261,0.0056,-0.0317,0.2588,0.0,100.0,100.0,0.25,0.25,0.25,0.25,0.0,1
0.0,0.0,39.8048,-0.0278,0.0054,-0.0331,0.2601,0.0,100.0,100.0,0.25,0.25,0.25,0.25,0.0,1
0.0,0.0,39.8048,-0.0295,0.005,-0.0345,0.2615,0.0,100.0,100.0,0.25,0.25,0.25,0.25,0.0,1
0.0,0.0,39.8048,-0.0313,0.0044,-0.0357,0.2632,0.0,100.0,100.0,0.25,0.25,0.25,0.25,0.0,1
0.0,0.0,39.8048,-0.0331,0.0037,-0.0368,0.265,0.0,100.0,100.0,0.25,0.25,0.25,0.25,0.0,1
0.0,0.0,39.8048,-0.035,0.0028,-0.0377,0.2672,0.0,100.0,100.0,0.25,0.25,0.25,0.25,0.0,1
0.0,0.0,39.8048,-0.0368,0.0016,-0.0384,0.2696,0.0,100.0,100.0,0.25,0.25,0.25,0.25,0.0,1
0.0,0.0,39.8048,-0.0387,0.0002,-0.0388,0.2725,0.0,100.0,100.0,0.25,0.25,0.25,0.25,0.0,1
0.0,0.0,39.8048,-0.0404,-0.0016,-0.0389,0.2757,0.0,100.0,100.0,0.25,0.25,0.25,0.25,0.0,1
0.0,0.0,39.8048,-0.0421,-0.0036,-0.0385,0.2793,0.0,0.0,100.0,0.25,0.25,0.25,0.25,0.0,1
0.0,0.0,39.8048,-0.0436,-0.0061,-0.0376,0.2835,37.037,0.0,100.0,0.25,0.25,0.25,0.25,0.0,1
0.0,11.1111,39.8048,-0.0449,-0.0089,-0.0361,0.2883,41.6667,10.0,0.0,0.25,0.25,0.25,0.25,0.0,1
0.0,33.3333,39.8048,-0.046,-0.0121,-0.0338,0.2938,47.619,20.0,10.0,0.25,0.25,0.25,0.25,0.0,1
33.3333,60.4938,39.8048,-0.0466,-0.0158,-0.0308,0.3,6.5209,30.0,20.0,0.25,0.25,0.25,0.25,0.0,1
66.6667,70.3704,39.8048,-0.0467,-0.0199,-0.0268,0.3072,-13.9692,40.0,30.0,0.25,0.25,0.25,0.25,0.0,1
81.4815,62.963,39.8048,-0.0462,-0.0243,-0.0219,0.3154,-23.951,50.0,40.0,0.25,0.25,0.25,0.25,0.0,1
62.963,45.9259,39.8048,-0.0448,-0.029,-0.0158,0.3247,-31.9803,60.0,50.0,0.25,0.25,0.25,0.25,0.0,1
44.4444,30.1235,39.8048,-0.0425,-0.0339,-0.0085,0.3354,-40.3997,70.0,60.0,0.25,0.25,0.25,0.25,0.0,1
30.3704,15.5556,39.8048,-0.0388,-0.0388,-0.0001,0.3476,-50.737,80.0,70.0,0.25,0.25,0.25,0.25,0.0,1
15.5556,5.4321,39.8048,-0.0336,-0.0433,0.0096,0.3615,-93.5857,90.0,80.0,0.06,0.25,0.06,0.25,2000.0,1
0.7407,0.2469,15.7164,-0.0265,-0.047,0.0205,0.3774,-206.8386,100.0,90.0,0.05,0.06,0.05,0.06,500.0,1
0.0,0.0,14.0878,0.0023,-0.0299,0.0322,0.4228,-333.3333,100.0,0.0,0.5,0.5,0.05,0.05,200.0,-1
0.0,0.0,64.7818,0.0401,0.0005,0.0397,0.476,-37.037,100.0,10.0,0.5,0.5,0.5,0.5,0.0,-1
0.0,0.0,64.7818,0.0419,0.0024,0.0395,0.4726,-41.6667,100.0,20.0,0.5,0.5,0.5,0.5,0.0,1
0.0,0.0,64.7818,0.0437,0.0047,0.0389,0.4687,-47.619,100.0,30.0,0.5,0.5,0.5,0.5,0.0,1
0.0,0.0,64.7818,0.0452,0.0075,0.0378,0.4642,-55.5556,100.0,40.0,0.5,0.5,0.5,0.5,0.0,1
0.0,0.0,64.7818,0.0466,0.0107,0.0359,0.4591,-63.7255,100.0,50.0,0.5,0.5,0.5,0.5,0.0,1
0.0,0.0,64.7818,0.0476,0.0144,0.0332,0.4532,-76.1905,100.0,60.0,0.5,0.5,0.5,0.5,0.0,1
0.0,0.0,64.7818,0.0482,0.0186,0.0296,0.4466,-95.9596,100.0,70.0,0.5,0.5,0.5,0.5,0.0,1
0.0,0.0,64.7818,0.0483,0.0233,0.025,0.4389,-130.9524,100.0,80.0,0.5,0.5,0.5,0.5,0.0,1
0.0,0.0,64.7818,0.0477,0.0286,0.0192,0.4302,-208.3333,100.0,90.0,0.5,0.5,0.5,0.5,0.0,1
0.0,0.0,64.7818,0.0463,0.0342,0.012,0.4202,-333.3333,0.0,100.0,0.51,0.51,0.5,0.5,100.0,-1
0.0,0.0,66.6398,0.0438,0.0403,0.0035,0.4088,37.037,10.0,100.0,0.51,0.51,0.51,0.51,0.0,-1
0.0,11.1111,66.6398,0.0389,0.0455,-0.0066,0.3944,41.6667,20.0,100.0,0.51,0.51,0.51,0.51,0.0,1
0.0,33.3333,66.6398,0.0322,0.0501,-0.018,0.3779,47.619,30.0,100.0,0.51,0.51,0.51,0.51,0.0,1
33.3333,66.6667,66.6398,0.023,0.0536,-0.0305,0.359,55.5556,40.0,100.0,0.51,0.51,0.51,0.51,0.0,1
66.6667,88.8889,66.6398,0.0111,0.055,-0.0439,0.3374,66.6667,50.0,100.0,0.51,0.51,0.51,0.51,0.0,1
100.0,88.8889,66.6398,-0.0043,0.0533,-0.0577,0.3128,83.3333,60.0,100.0,0.51,0.51,0.51,0.51,0.0,1
100.0,66.6667,66.6398,-0.024,0.047,-0.071,0.2846,111.1111,70.0,100.0,0.51,0.51,0.51,0.51,0.0,1
66.6667,33.3333,66.6398,-0.0486,0.0341,-0.0827,0.2524,150.9135,80.0,100.0,0.51,0.51,0.51,0.51,0.0,1
33.3333,11.1111,66.6398,-0.0795,0.0118,-0.0913,0.2156,253.8226,90.0,100.0,0.51,0.51,0.51,0.51,2000.0,1
-0.0,0.0,31.7583,-0.1176,-0.0234,-0.0942,0.1735,-47.619,100.0,0.0,0.05,0.05,0.05,0.05,100.0,1
-0.0,0.0,31.7583,-0.1178,-0.0295,-0.0884,0.1912,-55.5556,100.0,10.0,0.05,0.05,0.05,0.05,200.0,1
-0.0,0.0,31.7583,-0.1163,-0.0353,-0.081,0.2113,-64.877,100.0,20.0,0.05,0.05,0.05,0.05,0.0,1
-0.0,6.1728,31.7583,-0.1127,-0.0406,-0.0722,0.2344,-70.8333,100.0,30.0,0.05,0.05,0.05,0.05,0.0,1
-0.0,13.5802,31.7583,-0.1065,-0.0445,-0.062,0.2607,-78.7623,100.0,40.0,0.05,0.05,0.05,0.05,0.0,1
18.5185,24.6914,31.7583,-0.097,-0.0461,-0.0509,0.2908,-88.4224,100.0,50.0,0.05,0.05,0.05,0.05,0.0,1
22.2222,23.4568,31.7583,-0.0835,-0.0441,-0.0394,0.3252,-106.4103,100.0,60.0,0.05,0.05,0.05,0.05,200.0,1
33.3333,19.7531,43.612,-0.065,-0.0366,-0.0284,0.3645,-59.8846,80.0,70.0,0.1,0.3,0.1,0.3,1000.0,-1
14.8148,8.642,22.8895,-0.0659,-0.0467,-0.0192,0.3737,-124.1218,90.0,80.0,0.2,0.2,0.1,0.1,700.0,1
11.1111,3.7037,27.4249,-0.0457,-0.0382,-0.0075,0.4128,-182.6923,100.0,90.0,0.05,0.2,0.05,0.2,9000.0,1
-0.0,0.0,0.9226,-0.0295,-0.0315,0.002,0.4432,-333.3333,100.0,100.0,0.5,0.5,0.05,0.05,200.0,-1
-0.0,0.0,65.7132,0.0069,-0.003,0.0099,0.4994,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,-1
-0.0,0.0,65.7132,0.0074,-0.0032,0.0106,0.4993,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.008,-0.0034,0.0114,0.4992,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0086,-0.0036,0.0123,0.4991,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0093,-0.0039,0.0132,0.499,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.01,-0.0041,0.0141,0.4989,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0108,-0.0044,0.0152,0.4987,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0116,-0.0046,0.0163,0.4985,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0125,-0.0049,0.0174,0.4983,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0134,-0.0052,0.0187,0.4981,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0145,-0.0055,0.02,0.4978,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0155,-0.0058,0.0213,0.4975,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0167,-0.0061,0.0228,0.4971,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0179,-0.0063,0.0243,0.4967,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0193,-0.0066,0.0259,0.4962,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0207,-0.0069,0.0275,0.4957,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0221,-0.0071,0.0292,0.4951,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0237,-0.0073,0.031,0.4944,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0254,-0.0074,0.0328,0.4936,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0272,-0.0075,0.0347,0.4927,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.029,-0.0076,0.0366,0.4916,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0309,-0.0075,0.0384,0.4904,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.033,-0.0074,0.0403,0.4891,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0351,-0.0071,0.0422,0.4875,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0373,-0.0067,0.0439,0.4857,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0395,-0.0061,0.0456,0.4837,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0418,-0.0054,0.0471,0.4813,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0441,-0.0044,0.0485,0.4787,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0464,-0.0032,0.0496,0.4756,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0486,-0.0017,0.0504,0.4721,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0508,0.0,0.0508,0.4681,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0529,0.0021,0.0508,0.4636,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0547,0.0045,0.0502,0.4584,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0563,0.0071,0.0491,0.4524,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0574,0.0101,0.0474,0.4456,0.0,100.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.0581,0.0132,0.0448,0.4379,0.0,0.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,0.0,65.7132,0.058,0.0165,0.0415,0.429,37.037,10.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,11.1111,65.7132,0.0572,0.0198,0.0374,0.4188,41.6667,20.0,100.0,0.5,0.5,0.5,0.5,0.0,1
-0.0,33.3333,65.7132,0.0552,0.0228,0.0325,0.4073,47.619,30.0,100.0,0.5,0.5,0.5,0.5,0.0,1
33.3333,66.6667,65.7132,0.052,0.0252,0.0268,0.394,55.5556,40.0,100.0,0.5,0.5,0.5,0.5,0.0,1
66.6667,88.8889,65.7132,0.047,0.0266,0.0205,0.3789,63.7255,50.0,100.0,0.5,0.5,0.5,0.5,0.0,1
100.0,100.0,65.7132,0.04,0.0262,0.0138,0.3616,76.1905,60.0,100.0,0.5,0.5,0.5,0.5,0.0,1
100.0,88.8889,65.7132,0.0305,0.0232,0.0073,0.3418,76.1905,70.0,100.0,0.5,0.5,0.5,0.5,0.0,1
100.0,66.6667,65.7132,0.018,0.0165,0.0015,0.3192,76.1905,80.0,100.0,0.5,0.5,0.5,0.5,0.0,1
66.6667,33.3333,65.7132,0.0017,0.0043,-0.0026,0.2934,76.1905,90.0,100.0,0.5,0.5,0.5,0.5,0.0,1
33.3333,11.1111,65.7132,-0.0192,-0.0155,-0.0037,0.2638,28.5714,100.0,100.0,0.05,0.5,0.05,0.5,6200.0,1
0.0,0.0,23.5306,-0.0455,-0.0456,0.0001,0.2301,-66.6667,100.0,50.0,0.05,0.05,0.05,0.05,900.0,1
0.0,0.0,23.5306,-0.0326,-0.0442,0.0116,0.2558,-83.3333,100.0,60.0,0.05,0.05,0.05,0.05,0.0,1
0.0,0.0,23.5306,-0.0157,-0.0383,0.0226,0.2852,-111.1111,100.0,70.0,0.05,0.05,0.05,0.05,800.0,1
0.0,0.0,23.5306,0.0061,-0.026,0.0322,0.3188,-166.6667,100.0,80.0,0.05,0.05,0.05,0.05,0.0,1
0.0,0.0,23.5306,0.0339,-0.0047,0.0387,0.3572,-226.1905,100.0,90.0,0.05,0.05,0.05,0.05,11100.0,1
0.0,11.1111,86.0262,0.0689,0.029,0.0399,0.4011,41.6667,10.0,100.0,0.5,0.5,0.5,0.5,0.0,-1
0.0,33.3333,86.0262,0.0667,0.0341,0.0326,0.387,47.619,20.0,100.0,0.5,0.5,0.5,0.5,0.0,1
33.3333,66.6667,86.0262,0.0629,0.0388,0.0241,0.3708,55.5556,30.0,100.0,0.5,0.5,0.5,0.5,0.0,1
66.6667,88.8889,86.0262,0.0571,0.0428,0.0144,0.3524,66.6667,40.0,100.0,0.5,0.5,0.5,0.5,0.0,1
100.0,100.0,86.0262,0.049,0.0453,0.0037,0.3313,83.3333,50.0,100.0,0.5,0.5,0.5,0.5,0.0,1
100.0,100.0,86.0262,0.0379,0.0455,-0.0076,0.3072,111.1111,60.0,100.0,0.5,0.5,0.5,0.5,0.0,1
100.0,100.0,86.0262,0.0231,0.0421,-0.019,0.2797,166.6667,70.0,100.0,0.5,0.5,0.5,0.5,0.0,1
100.0,100.0,86.0262,0.0039,0.0335,-0.0295,0.2482,274.5098,80.0,100.0,0.5,0.5,0.5,0.5,2100.0,1
100.0,88.8889,61.6989,-0.0206,0.0173,-0.0379,0.2122,112.069,0.0,100.0,0.25,0.25,0.25,0.25,0.0,1
100.0,66.6667,61.6989,-0.0261,0.0161,-0.0422,0.2068,88.1543,10.0,100.0,0.25,0.25,0.15,0.25,20000.0,1
66.6667,38.8889,61.6989,-0.0328,0.0135,-0.0463,0.2006,191.6264,20.0,100.0,0.25,0.25,0.25,0.25,0.0,1
33.3333,25.9259,61.6989,-0.0409,0.0088,-0.0496,0.1936,111.1111,30.0,100.0,0.15,0.25,0.15,0.25,4000.0,1
16.6667,27.7778,29.4782,-0.0506,0.0012,-0.0518,0.1855,-49.5868,40.0,30.0,0.15,0.15,0.15,0.15,0.0,1
27.7778,33.3333,29.4782,-0.0521,0.0001,-0.0521,0.1906,-57.5326,50.0,40.0,0.15,0.15,0.15,0.15,0.0,1
38.8889,35.1852,29.4782,-0.0532,-0.001,-0.0522,0.1964,-67.6329,60.0,50.0,0.15,0.15,0.15,0.15,0.0,1
33.3333,29.6296,29.4782,-0.0538,-0.0019,-0.0519,0.2031,-82.2006,70.0,60.0,0.15,0.15,0.15,0.15,0.0,1
33.3333,33.3333,29.4782,-0.0539,-0.0024,-0.0514,0.2106,-68.4524,80.0,70.0,0.2,0.2,0.15,0.15,6000.0,-1
22.2222,44.4444,29.4782,-0.0531,-0.0023,-0.0508,0.2193,-128.5956,90.0,80.0,0.15,0.15,0.15,0.15,0.0,1
44.4444,70.3704,29.4782,-0.0514,-0.0012,-0.0503,0.2292,-188.1566,100.0,90.0,0.1,0.17,0.1,0.15,10100.0,1
66.6667,77.7778,29.4782,-0.0485,0.0015,-0.05,0.2405,-103.4483,100.0,0.0,0.25,0.25,0.15,0.15,10000.0,-1
100.0,66.6667,46.2134,-0.0441,0.0063,-0.0503,0.2534,96.7742,80.0,10.0,0.25,0.25,0.25,0.25,0.0,-1
66.6667,33.3333,46.2134,-0.048,0.0039,-0.0519,0.2539,62.5,90.0,0.0,0.25,0.25,0.25,0.25,0.0,1
33.3333,11.1111,46.2134,-0.0522,0.0006,-0.0529,0.2545,3.2051,100.0,10.0,0.2,0.25,0.2,0.25,3500.0,1
0.0,0.0,32.1791,-0.0569,-0.0039,-0.053,0.2551,-59.3607,100.0,20.0,0.2,0.2,0.2,0.2,0.0,1
0.0,0.0,32.1791,-0.057,-0.0049,-0.0521,0.263,-68.6275,100.0,30.0,0.2,0.2,0.2,0.2,0.0,1
0.0,3.7037,32.1791,-0.0562,-0.0054,-0.0509,0.272,-81.4815,100.0,40.0,0.2,0.2,0.2,0.2,300.0,1
0.0,7.4074,32.1791,-0.0544,-0.0049,-0.0495,0.2823,-102.7132,100.0,50.0,0.2,0.2,0.2,0.2,4000.0,1
11.1111,11.1111,32.1791,-0.0514,-0.0031,-0.0483,0.294,-139.6396,100.0,60.0,0.2,0.2,0.2,0.2,1000.0,1
11.1111,7.4074,32.1791,-0.0467,0.0008,-0.0475,0.3075,-178.3626,100.0,70.0,0.25,0.25,0.2,0.2,1000.0,-1
11.1111,3.7037,37.3596,-0.0401,0.0076,-0.0477,0.3228,-216.2162,100.0,80.0,0.3,0.3,0.2,0.25,3000.0,-1
0.0,11.1111,43.6899,-0.0361,0.0135,-0.0496,0.3332,-152.7778,100.0,90.0,0.3,0.3,0.3,0.3,12800.0,-1
0.0,33.3333,43.6899,-0.0357,0.0173,-0.053,0.338,-142.8571,100.0,0.0,0.35,0.35,0.3,0.3,10500.0,-1
33.3333,66.6667,50.6402,-0.0345,0.0228,-0.0573,0.3434,25.641,40.0,0.0,0.35,0.35,0.35,0.35,0.0,-1
66.6667,83.3333,50.6402,-0.0377,0.0253,-0.063,0.3425,-10.101,50.0,10.0,0.35,0.35,0.35,0.35,0.0,1
100.0,82.8283,50.6402,-0.0411,0.0282,-0.0693,0.3414,-24.6517,60.0,20.0,0.35,0.35,0.35,0.35,0.0,1
83.3333,60.101,50.6402,-0.045,0.0314,-0.0764,0.3402,-33.5097,70.0,0.0,0.35,0.35,0.35,0.35,0.0,1
65.1515,37.3737,50.6402,-0.0492,0.0351,-0.0843,0.3388,-46.2653,0.0,10.0,0.35,0.35,0.35,0.35,0.0,1
31.8182,15.6566,50.6402,-0.0539,0.0391,-0.093,0.3372,-55.8266,0.0,20.0,0.35,0.35,0.35,0.35,700.0,1
15.1515,11.7172,50.6402,-0.0591,0.0437,-0.1028,0.3353,-38.4762,10.0,30.0,0.3,0.35,0.3,0.35,2400.0,1
0.0,21.5873,46.5752,-0.0648,0.0489,-0.1137,0.3332,-31.8021,0.0,40.0,0.35,0.35,0.3,0.3,9700.0,1
20.0,44.4444,50.3037,-0.0662,0.0598,-0.126,0.338,6.7829,10.0,50.0,0.35,0.35,0.35,0.35,9000.0,-1
44.7619,65.0794,50.3037,-0.072,0.0689,-0.1409,0.3362,12.945,20.0,60.0,0.4,0.4,0.35,0.35,1000.0,-1
68.5714,80.3175,53.7917,-0.0784,0.0797,-0.1581,0.3343,40.5717,30.0,70.0,0.41,0.41,0.4,0.4,26300.0,-1
81.9048,82.5397,54.4716,-0.0905,0.0876,-0.1781,0.3249,51.5731,40.0,80.0,0.4,0.41,0.4,0.41,4000.0,1
90.4762,72.0635,53.9477,-0.1057,0.0943,-0.2,0.3127,58.2857,0.0,90.0,0.4,0.4,0.4,0.4,8500.0,1
75.2381,50.4762,60.1795,-0.1225,0.1011,-0.2235,0.3003,129.7348,10.0,100.0,0.5,0.5,0.5,0.5,39500.0,-1
50.4762,41.1111,60.1795,-0.1523,0.0965,-0.2488,0.2717,128.3784,20.0,100.0,0.25,0.5,0.25,0.5,165200.0,1
25.7143,48.254,43.9104,-0.1882,0.0848,-0.2729,0.2391,-20.0617,30.0,70.0,0.15,0.19,0.15,0.19,47000.0,1
47.1429,67.4603,43.9104,-0.1996,0.0945,-0.2941,0.2461,-6.7526,40.0,80.0,0.19,0.19,0.19,0.19,500.0,-1
71.9048,80.6349,43.9104,-0.2114,0.1064,-0.3178,0.2542,-1.5361,50.0,90.0,0.3,0.3,0.1,0.19,12400.0,-1
83.3333,83.3333,55.6793,-0.2233,0.1211,-0.3444,0.2633,206.5814,60.0,100.0,0.45,0.45,0.41,0.41,1800.0,-1
86.6667,75.5556,58.2333,-0.2577,0.117,-0.3746,0.2424,243.7811,70.0,0.0,0.1,0.45,0.1,0.45,49500.0,1
