SlowK,SlowD,RSI,MACD,MACD_Hist,MACD_Signal,EMA,CCI,Aroon Down,Aroon Up,1. open,2. high,3. low,4. close,5. volume,Trend label
48.5506,39.1109,59.0405,0.1468,0.09,0.0567,22.5153,21.5054,20.0,30.0,26.06,27.58,24.76,27.19,2858400.0,1
30.0346,40.6615,48.9058,0.0893,0.0551,0.0342,22.4107,-17.3166,30.0,40.0,26.15,27.06,25.27,26.08,1263700.0,1
38.7474,51.6645,51.5972,0.1113,0.0908,0.0205,22.4267,37.7984,40.0,50.0,26.75,27.09,26.28,26.34,1005900.0,-1
53.2025,59.3337,55.7381,0.1151,0.1173,-0.0022,22.4133,83.0892,50.0,60.0,26.85,27.33,26.67,26.73,606800.0,-1
63.0435,65.3412,55.9453,0.0843,0.1158,-0.0315,22.3503,65.1533,60.0,70.0,26.72,26.94,26.21,26.75,761100.0,1
61.7552,61.578,55.3477,0.042,0.1025,-0.0605,22.2759,83.6518,70.0,80.0,26.67,27.09,26.37,26.67,916400.0,1
71.2249,54.103,54.3728,-0.0056,0.0805,-0.0861,22.2006,66.5813,80.0,90.0,26.65,27.09,26.09,26.53,947300.0,1
51.7538,36.3355,54.8346,-0.0541,0.0522,-0.1063,22.1317,137.9987,0.0,100.0,26.45,28.18,26.14,26.59,861700.0,1
39.3305,26.6487,53.2258,-0.1204,-0.0011,-0.1193,22.0456,-28.5407,0.0,30.0,24.59,26.36,24.04,26.32,1057200.0,1
17.9223,26.3403,41.2219,-0.1798,-0.0608,-0.119,21.9802,-64.8906,10.0,40.0,25.59,25.79,24.56,24.6,1069300.0,1
22.6933,38.6529,47.3224,-0.1032,0.0006,-0.1038,22.1155,19.8255,20.0,50.0,25.74,26.35,25.23,25.56,582300.0,-1
38.4054,57.4662,48.9525,-0.0876,0.0164,-0.104,22.1528,18.6063,30.0,60.0,25.54,25.99,25.37,25.8,338100.0,-1
54.8599,71.9605,45.8021,-0.0873,0.0208,-0.1081,22.1663,9.7604,40.0,70.0,26.36,26.52,25.11,25.35,620900.0,-1
79.1332,79.9251,52.1046,-0.0464,0.0669,-0.1133,22.2365,72.3786,50.0,0.0,26.62,26.87,25.84,26.33,563800.0,-1
81.8883,72.5429,53.5947,-0.0788,0.0512,-0.13,22.1972,66.6607,60.0,0.0,26.96,26.96,25.35,26.55,1078100.0,-1
78.754,56.6302,57.2087,-0.1383,0.0045,-0.1428,22.1253,77.5871,70.0,10.0,25.95,27.6,25.35,27.09,824400.0,1
56.9863,38.2862,50.7937,-0.2592,-0.1152,-0.1439,21.9772,1.5024,80.0,20.0,25.5,26.22,24.92,25.93,846500.0,1
34.1505,28.9097,48.1396,-0.3087,-0.1935,-0.1151,21.9496,-64.9546,90.0,30.0,23.5,25.9,23.15,25.49,1372400.0,1
23.7217,29.9675,36.9382,-0.3291,-0.2623,-0.0668,21.9719,-161.7818,100.0,40.0,23.7,24.65,23.02,23.88,2138000.0,1
28.8569,32.3255,34.7317,-0.2102,-0.209,-0.0012,22.1939,-168.6467,100.0,50.0,25.92,25.97,23.02,23.6,1051100.0,-1
37.3239,37.5826,47.4266,-0.031,-0.0821,0.0511,22.4819,-20.7718,20.0,60.0,26.2,26.67,25.0,25.98,646600.0,-1
30.7956,46.0989,48.1589,-0.009,-0.0806,0.0716,22.5204,0.5783,30.0,70.0,25.9,26.42,25.67,26.09,657000.0,1
44.6283,64.9541,47.4956,0.0095,-0.0822,0.0917,22.5508,-68.6275,40.0,80.0,25.48,26.08,24.43,25.99,1130600.0,1
62.8728,73.7536,44.8275,0.0418,-0.0704,0.1123,22.5979,10.7221,50.0,90.0,27.65,28.19,25.35,25.57,1436000.0,-1
87.3613,67.7677,59.633,0.119,-0.0109,0.1299,22.703,112.5277,60.0,0.0,26.72,28.69,26.52,27.85,679300.0,-1
71.0265,45.014,53.3716,0.0173,-0.1153,0.1326,22.5446,17.9363,70.0,0.0,26.65,27.05,26.0,26.82,638200.0,1
44.9152,25.7276,50.7693,-0.0231,-0.1846,0.1615,22.4894,-25.8993,80.0,10.0,25.63,26.65,25.6,26.43,542700.0,1
19.1002,16.8361,44.1521,-0.0404,-0.248,0.2076,22.4739,-73.2079,90.0,20.0,25.17,26.48,24.94,25.51,351200.0,1
13.1676,18.1711,38.9328,0.0182,-0.2514,0.2696,22.5686,-127.989,100.0,30.0,25.55,25.61,24.39,24.86,486500.0,1
18.2405,27.3459,42.2693,0.1493,-0.1831,0.3325,22.7562,-111.0514,100.0,0.0,25.72,26.23,25.02,25.47,531400.0,-1
23.1052,37.91,44.1681,0.2614,-0.1168,0.3782,22.8961,-100.1113,30.0,0.0,26.3,26.43,25.51,25.81,828200.0,-1
40.692,52.9523,47.6835,0.3711,-0.0364,0.4075,23.0144,-65.9816,40.0,10.0,26.82,27.95,25.34,26.43,1041500.0,-1
49.9329,59.6479,50.2373,0.4517,0.0351,0.4165,23.074,-36.5976,50.0,20.0,27.85,28.0,26.59,26.87,512900.0,-1
68.2319,58.7449,56.0731,0.5096,0.1019,0.4078,23.0883,5.8607,60.0,30.0,27.71,28.53,27.07,27.82,671200.0,-1
60.7788,43.8604,53.8911,0.4936,0.1112,0.3823,22.9886,3.1107,70.0,40.0,28.58,28.78,27.01,27.39,833400.0,-1
47.224,34.3481,61.4997,0.5033,0.1488,0.3545,22.9272,49.1512,80.0,50.0,27.1,29.2,27.1,28.58,649900.0,1
23.5784,37.0609,53.8048,0.4047,0.0875,0.3173,22.7117,-47.2568,0.0,60.0,26.0,27.14,25.99,27.02,348300.0,1
32.2421,56.3473,45.9524,0.4089,0.1135,0.2954,22.6559,-82.3599,0.0,70.0,25.53,26.62,25.09,25.76,691400.0,1
55.3623,74.5118,45.7548,0.518,0.2509,0.2671,22.7461,-21.5551,10.0,80.0,28.69,28.69,25.25,25.73,1245400.0,-1
81.4375,86.5721,64.5014,0.6523,0.4479,0.2043,22.8528,75.0246,0.0,90.0,29.0,29.33,28.07,28.38,521400.0,-1
86.7355,88.5093,69.6371,0.5835,0.4912,0.0923,22.651,94.2576,0.0,100.0,28.82,29.47,28.13,28.91,719500.0,-1
91.5433,89.7845,69.2209,0.4411,0.4715,-0.0304,22.3557,105.3469,0.0,100.0,28.58,29.2,27.95,28.81,572100.0,1
87.2491,89.283,66.8491,0.2616,0.4099,-0.1483,22.0305,124.7136,10.0,100.0,28.05,29.0,27.78,28.23,788200.0,1
90.5611,92.6403,66.1199,0.0792,0.33,-0.2508,21.7296,126.3786,0.0,100.0,26.56,28.1,25.83,28.05,1106900.0,1
90.0387,91.2659,60.1093,-0.1391,0.1942,-0.3333,21.4077,154.5405,10.0,100.0,26.72,27.9,25.82,26.68,1757300.0,1
97.3211,85.6022,60.3202,-0.2964,0.0854,-0.3819,21.2072,229.1307,20.0,100.0,25.6,26.91,25.45,26.71,1073200.0,1
86.4379,71.1048,54.8556,-0.4956,-0.0923,-0.4032,20.9743,226.2346,30.0,100.0,24.11,25.65,23.52,25.56,906400.0,1
73.0475,57.9322,45.8714,-0.6424,-0.2622,-0.3801,20.8487,42.5532,40.0,10.0,23.24,24.05,22.66,24.02,929200.0,1
53.829,50.8577,40.5471,-0.6864,-0.3718,-0.3146,20.8932,-31.3492,50.0,0.0,23.4,23.65,22.67,23.25,776100.0,1
46.9202,50.1706,41.2104,-0.6655,-0.4439,-0.2216,21.0381,-55.7767,60.0,0.0,22.88,23.99,22.05,23.39,1086300.0,1
51.8239,49.8828,38.1534,-0.6414,-0.5307,-0.1107,21.1866,-89.934,70.0,10.0,23.0,23.1,22.03,22.92,761300.0,1
51.7678,40.9242,38.3443,-0.5603,-0.5824,0.022,21.4138,-73.7361,80.0,0.0,23.63,23.88,21.96,22.97,736900.0,-1
46.0569,30.0636,41.8085,-0.4531,-0.6207,0.1676,21.6673,-54.2983,90.0,10.0,22.97,24.0,22.97,23.89,1041200.0,-1
24.948,18.6676,36.5972,-0.3897,-0.7125,0.3228,21.8446,-84.7458,100.0,0.0,23.93,24.61,21.75,22.96,2139700.0,-1
19.1859,15.5222,39.9184,-0.2222,-0.7232,0.5009,22.1609,-87.4775,100.0,0.0,23.57,24.04,22.57,23.92,1113900.0,-1
11.8688,18.315,37.3603,-0.0888,-0.7705,0.6817,22.405,-97.9171,80.0,10.0,24.24,24.62,23.23,23.44,746400.0,-1
15.5119,26.8307,39.9431,0.1246,-0.7497,0.8743,22.7427,-110.8981,90.0,20.0,23.16,24.72,23.14,24.25,724500.0,1
27.5643,35.7565,34.4553,0.3247,-0.7371,1.0618,23.0297,-152.7517,100.0,30.0,24.35,24.35,22.96,23.16,1189100.0,-1
37.416,37.5486,38.6224,0.6702,-0.5758,1.246,23.4909,-113.679,100.0,40.0,27.85,27.89,23.56,24.59,1724100.0,-1
42.2891,33.1907,51.4732,0.977,-0.413,1.39,23.8432,-61.7597,60.0,50.0,27.52,28.46,26.1,27.87,771300.0,-1
32.9407,26.5209,50.2468,1.0688,-0.4244,1.4932,23.8453,-54.5462,70.0,60.0,27.69,28.46,27.45,27.6,728600.0,1
24.3424,26.2158,50.7168,1.194,-0.4053,1.5993,23.8806,-56.2825,80.0,70.0,27.4,28.8,27.28,27.71,1201100.0,1
22.2797,36.5416,49.8337,1.3268,-0.3738,1.7006,23.9075,-89.011,90.0,80.0,25.4,27.71,25.27,27.48,1434700.0,1
32.0252,54.8824,41.3171,1.497,-0.2971,1.7941,23.9664,-85.0691,100.0,90.0,29.55,29.95,24.8,25.41,2940700.0,-1
55.3199,72.4552,60.3326,1.8727,0.0044,1.8684,24.2865,73.1873,30.0,100.0,30.68,33.29,29.4,29.68,1067800.0,-1
77.302,81.3587,66.174,1.9533,0.086,1.8673,24.1308,102.2104,40.0,100.0,30.59,32.64,30.25,30.59,738300.0,-1
84.7435,82.7747,67.5981,1.9485,0.1027,1.8458,23.8417,129.4551,50.0,90.0,31.91,32.09,30.71,30.81,659900.0,-1
82.0306,77.6239,73.4851,1.8949,0.0748,1.8201,23.4845,163.5811,60.0,100.0,29.07,32.14,28.97,31.72,1317900.0,1
81.5501,66.3919,65.9095,1.7196,-0.0818,1.8014,22.965,129.3836,70.0,80.0,28.77,29.56,28.27,29.14,319700.0,1
69.291,46.442,63.392,1.6956,-0.1263,1.8218,22.6865,125.9259,80.0,90.0,29.62,29.89,27.41,28.45,1333500.0,-1
48.3345,27.2958,71.2889,1.7003,-0.1531,1.8534,22.4525,156.142,90.0,100.0,26.4,29.96,26.34,29.6,1539700.0,1
21.7004,21.898,58.0921,1.5814,-0.3103,1.8917,22.0445,-87.3337,100.0,0.0,25.75,26.74,25.1,26.37,417300.0,1
11.8526,25.0447,53.9651,1.6879,-0.2814,1.9692,21.9728,-120.2403,100.0,10.0,26.12,26.67,25.53,25.67,418100.0,1
32.141,31.9331,57.2257,1.8602,-0.1794,2.0396,21.9764,-121.5726,70.0,0.0,26.35,26.55,25.9,26.12,513700.0,-1
31.1405,30.3585,58.2821,2.0139,-0.0706,2.0844,21.9255,-105.1391,0.0,10.0,27.41,27.62,26.15,26.27,451500.0,-1
32.5178,35.1552,68.2626,2.1677,0.0656,2.1021,21.849,-61.9308,0.0,20.0,26.21,27.84,26.12,27.59,644500.0,-1
27.4173,44.1925,61.8481,2.2175,0.1319,2.0857,21.6004,-69.5295,0.0,30.0,26.6,27.33,25.87,26.15,470200.0,1
45.5307,59.1379,68.7043,2.3743,0.3216,2.0527,21.4921,14.8947,10.0,40.0,27.63,27.67,26.83,26.94,599400.0,-1
59.6295,71.7253,76.9666,2.471,0.4987,1.9723,21.2719,44.2415,20.0,50.0,27.93,28.25,27.39,27.79,763800.0,-1
72.2536,82.3589,80.5567,2.4846,0.637,1.8476,20.9164,48.8537,0.0,60.0,27.71,28.44,26.36,28.14,703400.0,-1
83.2926,88.8031,79.9557,2.4353,0.7469,1.6884,20.4673,65.9852,10.0,70.0,28.21,28.76,27.32,27.89,399200.0,-1
91.5306,91.4166,82.6222,2.3587,0.8571,1.5017,19.9847,86.1409,0.0,80.0,28.86,29.13,27.66,28.18,534200.0,-1
91.586,90.8914,88.9763,2.2014,0.914,1.2874,19.3976,111.0107,0.0,90.0,27.87,28.91,27.53,28.87,741800.0,1
91.133,90.6889,87.9223,1.9086,0.8497,1.0589,18.6425,145.7792,10.0,100.0,27.7,29.14,27.02,28.0,979100.0,1
89.9551,89.5789,87.502,1.5828,0.7363,0.8465,17.8857,215.3654,20.0,100.0,25.99,28.58,25.74,27.66,1906200.0,1
90.9787,89.6333,85.3888,1.1735,0.511,0.6624,17.0623,216.1569,30.0,100.0,20.72,26.43,20.0,26.09,1976400.0,1
87.8029,88.0868,70.9383,0.7707,0.236,0.5347,16.3131,114.5689,0.0,100.0,20.73,21.44,19.68,20.96,814800.0,1
90.1184,87.9313,69.7849,0.692,0.2163,0.4757,16.0834,133.2085,10.0,100.0,20.36,20.95,19.79,20.74,863100.0,1
86.339,84.8965,67.5738,0.6006,0.179,0.4216,15.8478,170.7222,20.0,100.0,19.68,20.86,19.68,20.32,504000.0,1
87.3366,79.2419,63.9565,0.5117,0.1349,0.3769,15.6298,104.1342,30.0,0.0,19.03,19.75,18.36,19.68,659000.0,1
81.014,71.3713,62.1764,0.4466,0.1035,0.3431,15.4589,100.7225,40.0,10.0,18.81,19.94,18.48,19.38,622600.0,1
69.3752,61.573,58.8871,0.3832,0.0659,0.3173,15.3002,37.3026,50.0,20.0,18.24,19.05,18.06,18.84,800800.0,1
63.7246,56.2852,53.8728,0.3436,0.0428,0.3008,15.1847,-69.8339,60.0,30.0,17.55,18.25,16.93,18.09,1037000.0,1
51.6193,48.3903,49.5133,0.3534,0.0633,0.2901,15.1444,-36.8352,70.0,40.0,18.78,19.07,17.33,17.5,771800.0,-1
53.5119,47.6689,58.8454,0.4121,0.1378,0.2742,15.1704,9.2392,0.0,50.0,17.37,18.85,17.27,18.6,872700.0,1
40.0398,47.3373,49.1153,0.3852,0.1455,0.2398,15.0657,-17.0569,0.0,60.0,17.88,18.66,17.23,17.36,1178100.0,1
49.4551,58.7203,57.1581,0.4533,0.2499,0.2034,15.0976,-18.8814,10.0,70.0,18.18,18.73,15.52,18.18,2716800.0,-1
52.517,70.6218,58.0979,0.4623,0.3213,0.1409,15.0338,57.5392,20.0,80.0,19.28,19.78,17.75,18.27,1212900.0,-1
74.1887,83.976,69.9427,0.4591,0.3985,0.0606,14.9499,94.6456,30.0,90.0,18.65,19.44,18.18,19.3,880200.0,-1
85.1598,89.1227,67.944,0.3588,0.3978,-0.039,14.7283,149.547,40.0,100.0,19.31,20.62,18.6,18.95,1780300.0,-1
92.5794,86.1319,70.5998,0.2559,0.3944,-0.1385,14.5177,161.8177,50.0,100.0,18.04,19.29,17.89,19.17,1647000.0,1
89.6289,76.0591,66.3488,0.1018,0.3389,-0.2371,14.2502,151.6762,60.0,100.0,17.42,18.48,17.17,18.38,894400.0,1
76.1874,58.9245,60.3381,-0.0276,0.2942,-0.3218,14.041,125.3501,70.0,100.0,17.25,17.97,16.92,17.46,1098900.0,1
62.3611,45.0691,57.4376,-0.1124,0.283,-0.3954,13.9142,62.142,0.0,50.0,16.56,17.12,16.3,17.07,998000.0,1
38.2251,40.3325,54.0237,-0.1849,0.2812,-0.4661,13.817,-7.5698,0.0,60.0,16.26,16.78,15.42,16.63,2019600.0,1
34.6212,52.5733,50.2705,-0.2365,0.2999,-0.5364,13.7596,-51.3514,0.0,70.0,16.14,16.34,14.86,16.17,1327600.0,1
48.1511,69.7052,50.4316,-0.2589,0.3525,-0.6114,13.7502,29.5188,10.0,80.0,16.28,16.85,16.03,16.19,847200.0,-1
74.9475,83.425,51.8523,-0.2855,0.414,-0.6995,13.737,56.4981,20.0,90.0,17.32,17.37,16.0,16.38,722000.0,-1
86.017,86.9127,60.5832,-0.3318,0.4712,-0.803,13.6987,137.7811,0.0,100.0,17.43,17.97,17.14,17.46,1293900.0,-1
89.3106,86.1026,59.8509,-0.48,0.4408,-0.9208,13.5231,128.5473,0.0,100.0,16.24,17.44,15.86,17.33,1242200.0,1
85.4104,82.228,53.8559,-0.651,0.38,-1.031,13.3382,120.7755,10.0,100.0,16.29,16.92,16.0,16.32,1351400.0,1
83.5869,73.9225,54.8039,-0.7718,0.3542,-1.126,13.2503,119.2699,20.0,100.0,15.96,16.67,15.02,16.45,1203100.0,1
77.6866,67.7731,51.9338,-0.9261,0.2885,-1.2146,13.1339,158.675,30.0,100.0,15.71,16.38,15.62,15.96,1034100.0,1
60.4942,61.6665,48.8938,-1.0668,0.2199,-1.2867,13.0608,114.9734,40.0,0.0,15.26,16.07,14.67,15.45,1250300.0,1
65.1386,63.9727,48.3752,-1.1866,0.1551,-1.3417,13.0395,80.7949,50.0,0.0,14.02,15.94,14.02,15.36,1143800.0,1
59.3666,56.657,38.0694,-1.3144,0.0661,-1.3804,13.0262,-49.5313,60.0,10.0,14.86,15.0,13.7,13.72,900200.0,1
67.413,44.8925,44.1659,-1.3156,0.0814,-1.397,13.2113,-11.8091,70.0,0.0,14.65,15.26,14.06,14.98,783700.0,-1
43.1914,25.23,40.8506,-1.4077,0.0097,-1.4173,13.2689,-40.1147,80.0,10.0,14.39,14.99,14.0,14.49,1104700.0,1
24.073,17.761,41.2555,-1.4621,-0.0423,-1.4197,13.3946,-59.9497,90.0,0.0,13.86,14.75,13.63,14.58,1033700.0,1
8.4254,20.3535,34.9347,-1.5181,-0.1089,-1.4091,13.5273,-116.8816,100.0,10.0,13.52,14.08,12.97,13.6,1244700.0,1
20.7845,35.2853,30.9064,-1.4822,-0.1002,-1.3819,13.7987,-168.5102,100.0,20.0,14.0,14.11,13.0,13.01,800700.0,1
31.8506,46.5753,34.4168,-1.3634,-0.0066,-1.3568,14.1808,-154.7502,80.0,30.0,15.57,15.61,14.01,14.09,1363200.0,-1
53.2209,58.4677,40.7865,-1.286,0.0692,-1.3552,14.4856,-104.153,90.0,40.0,14.96,15.8,14.22,15.74,2388800.0,-1
54.6543,60.6823,36.0757,-1.3122,0.0603,-1.3725,14.6325,-107.4521,100.0,50.0,17.0,17.14,13.71,15.01,2908500.0,-1
67.5278,62.2036,46.1175,-1.2629,0.1247,-1.3876,14.8895,93.0578,30.0,60.0,16.79,17.53,16.35,17.23,1831300.0,-1
59.8648,59.5618,43.4367,-1.3749,0.0438,-1.4188,14.912,60.135,40.0,0.0,16.89,16.99,16.01,16.81,1560300.0,1
59.2181,63.4744,44.3347,-1.4614,-0.0317,-1.4297,14.9891,106.5461,50.0,0.0,16.43,17.6,16.32,17.0,1641200.0,1
59.6026,64.5937,38.4248,-1.567,-0.1452,-1.4218,15.054,-11.7362,60.0,0.0,15.97,16.78,15.46,16.02,1963300.0,1
71.6024,57.7463,38.9181,-1.5937,-0.2081,-1.3855,15.2478,14.1243,70.0,0.0,16.72,17.85,16.12,16.15,1275400.0,-1
62.5761,38.7143,40.3156,-1.6158,-0.2824,-1.3335,15.4535,-21.4053,80.0,0.0,16.84,17.28,15.75,16.54,1368900.0,-1
39.0604,20.9988,42.4248,-1.6546,-0.3917,-1.2629,15.6409,-35.7465,90.0,10.0,14.9,17.43,14.81,17.14,1580100.0,1
14.5064,12.9629,31.7056,-1.7323,-0.5673,-1.1649,15.7817,-76.1376,100.0,20.0,14.45,16.2,14.11,15.14,1909700.0,1
9.4296,11.7571,29.8242,-1.6321,-0.609,-1.0231,16.187,-82.5737,90.0,30.0,15.83,16.83,14.76,14.82,1869700.0,-1
14.9527,12.4588,31.5345,-1.4526,-0.5817,-0.8709,16.6893,-103.1626,100.0,40.0,16.1,16.1,14.67,15.52,1515800.0,-1
10.8889,11.1181,31.911,-1.2633,-0.5378,-0.7255,17.1778,-119.5854,100.0,0.0,17.05,17.59,14.81,15.68,1874100.0,-1
11.5349,13.8344,34.9888,-1.0173,-0.4263,-0.591,17.7166,-149.6434,100.0,0.0,15.19,17.86,15.13,16.99,3963600.0,1
10.9304,20.316,29.7772,-0.8025,-0.3181,-0.4844,18.1723,-190.0681,100.0,10.0,19.73,20.34,15.76,15.87,6251900.0,-1
19.0378,30.5104,38.2226,-0.4192,-0.0142,-0.4049,18.83,-172.7058,100.0,20.0,20.82,21.01,18.39,19.3,2793100.0,-1
30.9797,37.435,44.7109,-0.2224,0.1789,-0.4013,19.1626,-138.5511,0.0,30.0,21.88,21.92,20.5,21.25,2811200.0,-1
41.5137,36.6876,47.6608,-0.1378,0.3083,-0.4461,19.3046,-51.687,0.0,40.0,23.4,24.81,21.86,22.04,2252900.0,-1
39.8117,30.1087,54.0376,-0.0966,0.4266,-0.5232,19.3703,13.6961,0.0,50.0,24.02,24.29,22.78,23.61,1559800.0,-1
28.7375,30.8391,55.8805,-0.1792,0.4506,-0.6298,19.2537,26.3158,0.0,60.0,22.43,24.13,22.32,24.04,978700.0,1
21.7767,43.9699,49.7055,-0.3195,0.4229,-0.7424,19.068,8.562,10.0,70.0,22.09,23.55,21.71,22.32,1564900.0,1
42.0031,66.248,48.8818,-0.3443,0.5039,-0.8482,19.0657,9.6032,0.0,80.0,22.0,23.08,21.09,22.1,2241100.0,1
68.1298,82.9398,48.0819,-0.3517,0.6225,-0.9742,19.0901,41.372,10.0,90.0,25.5,26.13,21.41,21.87,2385400.0,-1
88.611,91.2197,62.2167,-0.336,0.7938,-1.1298,19.1459,112.264,20.0,100.0,26.2,27.11,25.24,25.58,2380500.0,-1
92.0785,91.4194,64.3744,-0.634,0.6942,-1.3282,18.7567,141.6498,30.0,100.0,23.86,26.48,23.41,26.05,2042800.0,1
92.9696,84.8242,58.9494,-1.0461,0.4557,-1.5018,18.2544,180.0081,40.0,90.0,24.0,24.9,23.71,24.06,2124000.0,1
89.2101,70.0883,59.6478,-1.3837,0.232,-1.6157,17.9234,231.3364,50.0,100.0,20.23,24.97,19.82,24.23,6300300.0,1
72.2928,49.9953,45.7715,-1.8092,-0.1354,-1.6737,17.5243,63.0468,60.0,0.0,19.89,20.25,19.01,20.15,1800200.0,1
48.7619,33.8621,44.0746,-1.9708,-0.3309,-1.6399,17.5666,1.1954,70.0,0.0,17.75,20.05,17.6,19.75,2275100.0,1
28.9313,25.7706,35.0686,-2.1136,-0.5564,-1.5571,17.6638,-62.6736,80.0,10.0,17.05,17.92,16.25,17.78,2044300.0,1
23.8932,24.3969,31.49,-2.0935,-0.6755,-1.418,18.0155,-78.1184,90.0,20.0,17.2,17.55,16.37,17.07,2178400.0,1
24.4873,22.4182,31.0565,-1.9758,-0.7266,-1.2491,18.5042,-95.2163,100.0,30.0,18.0,18.14,15.64,16.98,4662000.0,-1
24.8102,18.5796,33.2217,-1.7888,-0.7213,-1.0675,19.0736,-77.0674,70.0,40.0,19.1,20.89,17.56,18.01,4891800.0,-1
17.9573,13.6808,35.7477,-1.6139,-0.7267,-0.8872,19.5987,-93.4928,80.0,50.0,18.35,19.81,18.27,19.17,1862400.0,-1
12.9714,19.7416,32.5233,-1.4681,-0.7627,-0.7055,20.057,-163.6822,90.0,0.0,16.48,18.9,16.26,18.36,3738300.0,1
10.1139,28.6601,25.3195,-1.1902,-0.6754,-0.5148,20.6797,-242.9543,100.0,0.0,22.39,22.77,16.03,16.63,6827000.0,-1
36.1395,38.1384,37.0181,-0.6676,-0.3216,-0.346,21.6027,-128.3051,100.0,0.0,22.82,23.75,21.42,22.32,2666300.0,-1
39.727,30.1942,38.422,-0.4861,-0.2206,-0.2655,21.9626,-81.753,100.0,10.0,26.76,26.85,22.19,22.82,3108700.0,-1
38.5486,18.48,54.5458,-0.291,-0.0806,-0.2104,22.3128,-8.6677,80.0,20.0,24.57,27.82,24.41,27.15,1972500.0,-1
12.3071,8.2968,41.2141,-0.4146,-0.2244,-0.1902,22.1842,-78.4529,0.0,30.0,24.35,24.79,24.0,24.55,1016000.0,1
4.5845,7.4304,39.7459,-0.3401,-0.2059,-0.1341,22.3548,-95.5134,0.0,40.0,24.59,24.83,23.84,24.31,1487700.0,1
7.9988,16.3896,40.6988,-0.2191,-0.1364,-0.0827,22.579,-72.6232,0.0,50.0,24.41,25.85,24.26,24.56,1272600.0,-1
9.7079,32.532,39.7101,-0.0832,-0.0346,-0.0486,22.8048,-65.4415,10.0,60.0,25.69,25.86,24.25,24.37,1464900.0,-1
31.4621,56.6524,44.4099,0.108,0.1479,-0.0399,23.086,-37.2357,20.0,70.0,26.52,26.7,24.45,25.71,2161200.0,-1
56.4261,75.0579,48.0788,0.2337,0.3106,-0.0769,23.2437,24.9858,30.0,80.0,29.12,29.98,26.16,26.67,1641700.0,-1
82.069,85.8034,58.0079,0.3073,0.4618,-0.1545,23.3066,88.3318,40.0,90.0,30.7,31.23,28.75,28.88,777400.0,-1
86.6785,83.2794,69.7382,0.2043,0.4743,-0.27,23.1087,137.3637,50.0,100.0,29.37,31.49,28.76,30.88,1253700.0,-1
88.6627,74.0684,64.3153,-0.1042,0.2844,-0.3885,22.6381,137.5582,60.0,90.0,29.48,29.59,28.06,29.21,1109700.0,1
74.4969,54.4826,62.7692,-0.351,0.1086,-0.4596,22.3044,170.909,70.0,100.0,27.39,30.22,27.36,28.78,2552400.0,1
59.0457,37.4028,57.663,-0.6236,-0.1368,-0.4868,21.9754,72.5616,80.0,100.0,24.0,27.51,23.6,27.45,2250100.0,1
29.9052,23.8179,38.2285,-0.8466,-0.3941,-0.4526,21.762,-62.8252,90.0,0.0,23.58,24.37,23.03,24.06,847000.0,1
23.2574,20.0807,36.3673,-0.8239,-0.4698,-0.3541,21.932,-93.0882,100.0,0.0,23.54,23.89,22.74,23.82,977400.0,1
18.2909,18.2516,34.0576,-0.7619,-0.5253,-0.2366,22.1558,-82.6564,80.0,0.0,23.89,25.43,23.38,23.51,1579700.0,-1
18.6939,19.5294,36.1126,-0.6448,-0.5395,-0.1053,22.4493,-98.2045,90.0,10.0,23.88,25.74,23.16,24.05,2962700.0,-1
17.77,23.4637,35.0014,-0.5329,-0.5625,0.0296,22.7188,-174.2514,100.0,20.0,23.83,24.22,23.03,23.88,1258300.0,1
22.1243,27.2494,33.8439,-0.3676,-0.5378,0.1702,23.0476,-197.9037,100.0,0.0,25.78,25.88,23.16,23.69,1807900.0,-1
30.4968,28.5647,41.0873,-0.1347,-0.4394,0.3047,23.4465,-81.1258,70.0,0.0,26.34,27.27,25.74,25.78,1229700.0,-1
29.1272,25.6737,44.0509,-0.0174,-0.4319,0.4145,23.6471,-84.9309,80.0,0.0,26.52,26.96,25.8,26.51,961800.0,-1
26.0702,26.2332,45.4244,0.069,-0.4535,0.5225,23.7873,-83.846,90.0,10.0,25.96,27.39,25.64,26.85,996600.0,1
21.8238,28.7047,41.2026,0.1487,-0.4872,0.6359,23.906,-119.2621,100.0,20.0,26.65,27.23,25.25,25.98,1474600.0,1
30.8056,31.3653,43.5369,0.324,-0.4337,0.7577,24.1478,-121.7664,0.0,30.0,27.61,27.74,25.78,26.65,1827800.0,-1
33.4847,27.6601,45.3307,0.4847,-0.3815,0.8661,24.3424,-53.9813,10.0,40.0,28.43,29.12,27.0,27.17,1183100.0,-1
29.8055,26.5266,51.5427,0.6374,-0.3241,0.9615,24.5013,-15.4439,20.0,50.0,27.82,29.5,26.21,28.86,1120700.0,-1
19.69,32.9089,48.5781,0.676,-0.3665,1.0425,24.4764,-50.323,30.0,60.0,28.34,28.61,25.82,28.07,1549800.0,1
30.0844,52.1574,48.1444,0.7842,-0.3499,1.1341,24.5445,-36.5044,40.0,70.0,27.75,28.83,27.14,27.95,1464600.0,1
48.9525,69.1897,48.0129,0.9214,-0.3002,1.2216,24.6369,2.9038,50.0,0.0,29.84,31.24,27.3,27.91,2141200.0,-1
77.4352,78.1006,52.8382,1.0865,-0.2101,1.2966,24.7475,64.8775,60.0,10.0,30.96,32.71,28.52,29.51,2701100.0,-1
