SlowK,SlowD,RSI,EMA,CCI,Aroon Down,Aroon Up,1. open,2. high,3. low,4. close,5. volume,Trend label
47.0418,56.7937,48.4457,2.7811,-25.4957,10.0,70.0,2.88,2.88,2.65,2.75,9200.0,1
58.4716,67.2678,55.2259,2.7856,39.1054,20.0,80.0,2.8,2.9,2.624,2.9,15600.0,-1
64.8677,74.3848,48.7734,2.7693,35.7757,30.0,0.0,2.92,2.92,2.75,2.75,14300.0,1
78.4642,70.3443,54.4832,2.772,97.1068,40.0,10.0,2.9,3.0,2.8,2.8712,25900.0,-1
79.8225,59.4969,53.6286,2.7578,45.617,0.0,20.0,2.75,2.85,2.75,2.85,27400.0,1
52.7462,44.049,51.2995,2.7447,40.2799,10.0,30.0,2.84,2.85,2.75,2.79,8800.0,-1
45.922,39.9673,50.9298,2.7382,23.152,0.0,40.0,2.63,2.87,2.62,2.78,13200.0,1
33.4788,37.5719,44.0492,2.7322,-25.312,10.0,50.0,2.76,2.8,2.6,2.6,9800.0,1
40.5012,43.9418,53.4062,2.7511,74.6932,20.0,60.0,2.74,2.87,2.74,2.8499,3400.0,-1
38.7357,52.7626,49.1292,2.737,-3.7794,0.0,70.0,2.6601,2.74,2.55,2.74,13000.0,1
52.5887,61.9797,45.9088,2.7366,7.7356,0.0,80.0,2.77,2.77,2.62,2.6608,20800.0,-1
66.9636,60.7069,49.8227,2.7474,97.7117,10.0,90.0,2.99,2.99,2.7,2.77,17600.0,-1
66.3867,53.585,56.5767,2.7441,210.8251,20.0,100.0,2.84,3.1,2.75,2.9399,64600.0,-1
48.7705,44.7319,50.5427,2.7162,230.7791,30.0,100.0,2.65,2.88,2.65,2.77,2200.0,1
45.5978,50.2756,44.404,2.7085,-22.3144,40.0,0.0,2.63,2.63,2.45,2.62,4600.0,1
39.8274,57.8099,38.9481,2.7211,-50.1156,50.0,0.0,2.65,2.65,2.5,2.5,1000.0,1
65.4014,70.1761,43.7817,2.7527,-38.2816,60.0,0.0,2.57,2.65,2.43,2.65,127100.0,-1
68.201,65.6694,34.5173,2.7674,-47.3445,70.0,0.0,2.73,2.83,2.46,2.46,15200.0,1
76.9259,52.6124,44.6131,2.8113,-22.8298,80.0,10.0,2.66,2.75,2.5,2.7499,3200.0,-1
51.8813,32.6066,39.6839,2.8201,-64.1647,90.0,20.0,2.6599,2.66,2.4,2.6599,4900.0,1
29.0299,19.3159,36.8809,2.843,-92.1987,100.0,30.0,2.56,2.66,2.3,2.61,8700.0,1
16.9087,14.9728,34.0622,2.8762,-107.2732,90.0,40.0,2.52,2.59,2.52,2.559,9200.0,1
12.0091,18.2019,27.8661,2.9216,-163.3742,100.0,50.0,2.66,2.66,2.4,2.45,6400.0,-1
16.0007,23.3191,36.3203,2.9889,-140.6346,100.0,60.0,2.69,2.7835,2.61,2.75,4900.0,-1
26.5959,29.2906,32.6419,3.0231,-202.2296,100.0,70.0,2.85,2.85,2.62,2.69,16400.0,-1
27.3606,32.1688,37.8955,3.0707,-180.0795,100.0,80.0,3.04,3.04,2.75,2.85,7900.0,-1
33.9152,34.765,45.768,3.1022,-99.0148,100.0,90.0,3.01,3.25,2.75,3.04,16300.0,-1
35.2305,35.2808,40.5624,3.1111,-72.8816,100.0,100.0,3.01,3.31,2.9,2.951,16400.0,1
35.1492,33.4394,43.142,3.1339,-63.9573,80.0,50.0,3.13,3.2001,3.0,3.0126,11800.0,-1
35.4628,30.6973,48.3486,3.1513,-45.0637,90.0,60.0,3.02,3.13,3.02,3.1285,5100.0,-1
29.7061,29.9875,37.9725,3.1545,-245.9301,100.0,70.0,3.06,3.06,2.9,2.95,32400.0,1
26.9231,35.4701,47.6189,3.1837,-67.7477,100.0,80.0,3.16,3.16,3.05,3.15,10600.0,-1
33.3333,43.4829,47.6189,3.1885,-64.7384,100.0,90.0,3.06,3.18,3.05,3.15,10500.0,1
46.1538,44.6581,42.2737,3.194,-41.3345,80.0,0.0,3.2,3.31,3.06,3.06,21300.0,-1
50.9615,39.4231,49.3197,3.2132,0.4573,90.0,10.0,3.2,3.25,3.08,3.2,12100.0,-1
36.859,31.9444,52.1115,3.2151,-13.0694,100.0,0.0,3.06,3.26,3.05,3.25,26200.0,1
30.4487,31.5545,43.3013,3.2101,-89.5712,80.0,0.0,3.0601,3.15,3.0601,3.0975,6100.0,1
28.5256,28.183,42.8358,3.2262,-89.2222,90.0,10.0,3.16,3.16,3.08,3.09,3600.0,-1
35.6891,24.817,48.0422,3.2456,-61.439,100.0,20.0,3.12,3.31,3.05,3.2,24600.0,-1
20.3343,14.9659,45.3236,3.2521,-87.6867,100.0,30.0,3.25,3.25,3.1,3.15,4100.0,-1
18.4275,13.6349,49.9064,3.2667,-88.6497,100.0,40.0,3.15,3.2475,3.1,3.2475,3900.0,1
6.1359,16.1146,44.8914,3.2695,-149.2465,100.0,50.0,3.15,3.19,3.1,3.15,8500.0,1
16.3414,28.3459,44.8914,3.2865,-160.4556,10.0,0.0,3.22,3.31,3.11,3.15,21100.0,-1
25.8667,38.9461,46.8392,3.306,-111.4716,20.0,10.0,3.4,3.5,3.2,3.2,24400.0,-1
42.8296,45.1796,57.6497,3.3212,-9.7621,30.0,20.0,3.37,3.5,3.25,3.4401,16500.0,-1
48.1421,47.3199,56.4826,3.3042,8.9257,40.0,30.0,3.25,3.53,3.25,3.4091,38900.0,1
44.5672,47.2075,59.8285,3.2892,79.9494,0.0,40.0,3.7,3.7,3.33,3.479,18600.0,-1
49.2503,48.9689,57.9356,3.2621,63.0705,10.0,50.0,3.25,3.65,3.25,3.42,38600.0,1
47.8051,50.125,52.473,3.2395,14.269,20.0,60.0,3.48,3.48,3.26,3.2601,38900.0,-1
49.8513,56.4077,64.902,3.2366,120.6018,0.0,70.0,3.48,3.59,3.4,3.5221,33600.0,-1
52.7185,60.5179,62.7147,3.1958,116.9465,0.0,80.0,3.4,3.53,3.3,3.45,18000.0,1
66.6532,62.9099,57.7891,3.1595,65.7203,10.0,90.0,3.5,3.5001,3.1,3.3,25200.0,1
62.182,58.8255,73.5314,3.1394,207.0394,0.0,100.0,3.26,3.75,3.26,3.5701,55000.0,-1
59.8945,64.2568,64.5076,3.0779,82.0236,0.0,60.0,3.15,3.2999,3.15,3.29,10600.0,1
54.3999,72.9185,55.7904,3.0476,48.959,10.0,70.0,3.25,3.25,3.1,3.11,4900.0,1
78.4759,82.849,62.7228,3.0387,89.8008,20.0,80.0,3.2,3.25,3.2,3.2,12600.0,-1
85.8796,85.0484,62.7228,3.0157,87.1892,30.0,90.0,3.0701,3.25,3.0701,3.2,2800.0,1
84.1916,77.6811,66.4377,2.9893,133.9896,40.0,100.0,3.1,3.3,3.1,3.25,51200.0,-1
85.0741,65.4207,64.5479,2.9521,178.1876,50.0,100.0,3.1,3.25,3.1,3.2,25400.0,1
63.7778,46.7849,58.142,2.9167,158.0774,60.0,90.0,3.09,3.09,2.9999,3.049,3600.0,1
47.4103,32.6479,62.9339,2.8978,202.541,0.0,100.0,2.82,3.15,2.82,3.1197,38500.0,1
29.1667,21.1889,45.9335,2.8661,-59.9082,10.0,30.0,2.85,2.87,2.82,2.82,8100.0,1
21.3667,18.0667,45.9335,2.8727,-6.2063,20.0,40.0,2.98,2.98,2.8,2.82,10700.0,-1
13.0333,24.3083,47.7077,2.8802,-79.2303,30.0,50.0,2.89,2.89,2.76,2.85,13300.0,1
19.8,40.2722,44.7635,2.8845,-21.2849,40.0,0.0,2.8,3.0,2.8,2.804,14600.0,1
40.0917,58.6663,44.519,2.896,-101.8791,50.0,10.0,2.89,2.9,2.8,2.8,26600.0,-1
60.925,67.0585,48.4354,2.9097,-47.5828,60.0,20.0,2.9,2.9,2.8301,2.8812,8300.0,-1
74.9821,67.1723,49.335,2.9138,5.4533,70.0,30.0,2.85,2.95,2.83,2.8999,23200.0,1
65.2683,57.1031,49.3394,2.9158,73.1752,80.0,0.0,3.0,3.05,2.8499,2.9,34600.0,-1
61.2666,51.6287,53.6563,2.918,79.9235,90.0,0.0,2.8,3.0,2.8,3.0,19100.0,1
44.7745,44.8649,44.9934,2.9063,-144.8926,100.0,10.0,2.91,2.94,2.65,2.8,34900.0,1
48.8449,45.0683,49.1257,2.9215,-68.1464,60.0,20.0,2.84,2.92,2.78,2.9,33100.0,-1
40.9755,40.0038,49.1257,2.9246,-50.1459,70.0,30.0,2.86,2.98,2.78,2.9,48500.0,-1
45.3846,38.7896,48.3573,2.9281,-45.2015,80.0,0.0,2.81,3.0001,2.81,2.88,12100.0,1
33.6513,31.5139,45.7777,2.935,-66.0084,90.0,10.0,3.1,3.1,2.75,2.81,28500.0,-1
37.3328,32.1611,56.2551,2.9529,-11.6598,100.0,0.0,2.77,3.1,2.696,3.1,22400.0,1
23.5575,30.0548,44.9065,2.9318,-105.9772,80.0,10.0,2.76,2.97,2.76,2.81,22700.0,1
35.5931,33.6012,51.5467,2.9492,-65.5053,90.0,20.0,2.84,3.0,2.79,2.97,31000.0,-1
31.0139,30.908,47.6214,2.9463,-70.8082,100.0,30.0,3.07,3.12,2.75,2.8799,17000.0,-1
34.1965,31.6827,54.6078,2.9558,51.7438,90.0,40.0,2.83,3.33,2.83,3.038,15300.0,1
27.5136,36.3348,48.6949,2.944,-125.2145,100.0,50.0,2.91,2.95,2.75,2.9,12500.0,1
33.338,41.4272,52.2457,2.9503,-13.5716,0.0,60.0,2.9054,3.25,2.75,2.98,37300.0,-1
48.1528,44.8582,50.6297,2.9461,-26.8023,10.0,70.0,3.0101,3.0299,2.88,2.9401,14500.0,-1
42.791,41.3958,55.2656,2.9469,135.2207,20.0,80.0,3.27,3.37,3.05,3.05,11300.0,-1
43.6308,45.2811,68.0162,2.9322,138.2434,30.0,90.0,2.99,3.3,2.75,3.3,65500.0,1
37.7655,51.2567,52.3997,2.8796,128.6258,40.0,100.0,2.85,3.47,2.84,2.905,38100.0,1
54.4471,58.785,54.5227,2.876,57.3967,0.0,60.0,2.94,3.0,2.9,2.94,18000.0,-1
61.5575,59.9728,54.5796,2.8669,60.9668,10.0,70.0,2.98,3.0,2.87,2.941,15900.0,-1
60.3506,58.9632,55.0498,2.8563,89.3445,20.0,80.0,2.9,3.05,2.86,2.9501,19400.0,1
58.0102,58.5943,56.4889,2.8429,147.9746,30.0,90.0,2.95,3.05,2.9412,2.98,9700.0,-1
58.5289,59.0421,54.3328,2.8233,173.3106,40.0,100.0,2.76,3.18,2.75,2.92,105100.0,1
59.2438,61.4851,51.055,2.8095,-46.6974,50.0,50.0,2.71,2.83,2.6,2.8299,59500.0,1
59.3537,63.8252,51.0587,2.8065,-5.2442,60.0,60.0,2.72,2.8499,2.7,2.83,39200.0,-1
65.8577,71.2764,48.3945,2.8032,7.3604,70.0,70.0,2.74,2.95,2.7,2.75,16800.0,1
66.2642,74.3034,47.432,2.8108,31.8669,80.0,80.0,2.93,3.02,2.71,2.7201,38000.0,-1
81.7073,77.6352,55.9031,2.8237,87.7551,90.0,90.0,2.76,3.031,2.65,2.99,83000.0,-1
74.9386,68.6137,48.9043,2.8,-78.504,100.0,100.0,2.28,3.1,2.28,2.76,47600.0,1
76.2597,62.0978,54.677,2.8057,74.6232,70.0,30.0,2.83,2.93,2.7,2.93,22000.0,-1
54.6428,55.8129,50.1609,2.7879,-15.8158,80.0,40.0,2.7815,2.88,2.6,2.785,18200.0,1
55.391,55.8116,50.6306,2.7883,24.535,0.0,50.0,2.7,2.85,2.69,2.8,23800.0,1
57.4048,58.4937,47.6918,2.7867,-37.8482,10.0,60.0,2.89,2.89,2.5,2.7,41700.0,-1
54.6388,59.7958,53.0935,2.7991,109.8549,20.0,70.0,2.89,2.93,2.8,2.8899,7500.0,-1
63.4374,70.1475,53.0963,2.7861,26.0474,30.0,80.0,2.64,2.9,2.5,2.89,83400.0,1
61.3111,69.5838,47.2356,2.7712,17.1067,40.0,90.0,2.98,2.98,2.66,2.6601,30500.0,-1
85.6939,63.6767,58.0378,2.7871,141.8078,50.0,100.0,2.67,3.069,2.67,3.0406,62000.0,-1
61.7464,42.8043,49.2341,2.7509,-14.857,0.0,0.0,2.86,2.86,2.56,2.72,25500.0,1
43.5897,28.3358,53.3163,2.7553,32.0049,10.0,0.0,2.61,2.85,2.61,2.85,24600.0,1
23.0769,25.3867,45.8574,2.7418,-76.8529,20.0,0.0,2.52,2.79,2.51,2.61,20000.0,1
18.3408,34.5685,43.1315,2.7606,-107.4551,30.0,0.0,2.68,2.79,2.51,2.53,26900.0,-1
34.7422,48.288,47.4297,2.7936,-105.4558,40.0,10.0,2.635,2.79,2.49,2.69,60000.0,-1
50.6223,57.4778,44.6367,2.8084,-136.4145,50.0,0.0,2.7,2.82,2.5601,2.6,39600.0,1
59.4994,55.2148,49.6485,2.8381,-49.9194,60.0,10.0,3.0,3.01,2.68,2.79,14900.0,-1
62.3117,48.3875,54.8403,2.845,-40.3548,70.0,20.0,2.68,3.0,2.651,2.968,46900.0,1
43.8333,35.7027,46.7318,2.8274,-112.3857,80.0,30.0,2.8,2.85,2.61,2.6801,13900.0,1
39.0175,29.2847,55.0753,2.8485,-48.0548,90.0,40.0,2.65,2.95,2.65,2.95,23000.0,-1
24.2573,26.9761,46.8478,2.834,-87.7968,0.0,50.0,2.97,3.04,2.46,2.69,66800.0,-1
24.5792,32.8039,56.0935,2.8545,-1.5551,10.0,60.0,2.95,3.05,2.8,2.95,12000.0,-1
32.0916,43.8098,56.0935,2.8409,9.3507,20.0,70.0,3.02,3.08,2.77,2.95,18700.0,-1
41.7407,58.0505,54.7038,2.8253,28.838,30.0,80.0,3.01,3.21,2.83,2.9001,19600.0,1
57.5971,66.9129,59.4519,2.8146,27.025,40.0,90.0,2.92,3.1,2.75,3.04,118900.0,-1
74.8135,67.4313,61.5128,2.7824,147.9065,50.0,100.0,3.69,3.7,3.1,3.1,68500.0,-1
68.3281,55.519,74.7229,2.7371,241.7266,60.0,100.0,3.08,3.7,2.95,3.44,173700.0,1
59.1524,43.484,67.5226,2.6366,87.2661,70.0,100.0,2.58,3.08,2.53,3.05,85300.0,1
39.0764,32.6418,53.8755,2.5776,-71.5769,80.0,0.0,2.75,2.8001,2.59,2.5999,27900.0,1
32.2231,30.8006,62.2492,2.5744,-46.7676,0.0,10.0,2.6001,2.87,2.5,2.76,19000.0,-1
26.6261,36.1951,58.635,2.5479,-73.6871,0.0,20.0,2.56,2.81,2.4499,2.66,48100.0,1
33.5527,47.5752,54.5203,2.5319,-34.9996,10.0,30.0,2.77,2.77,2.5001,2.555,53800.0,-1
48.4066,57.814,66.758,2.5286,37.6234,20.0,40.0,2.62,2.941,2.62,2.77,9800.0,-1
60.7663,63.7784,72.9174,2.4941,73.8665,0.0,50.0,2.9,3.05,2.8,2.8599,21800.0,-1
64.2691,64.7137,75.722,2.4418,77.5111,10.0,60.0,2.82,2.9975,2.72,2.9,25600.0,1
66.2999,67.4111,74.6268,2.3763,88.0173,20.0,70.0,2.7,3.0019,2.7,2.85,70000.0,1
63.5722,73.5873,71.6838,2.3087,90.7463,30.0,80.0,2.75,2.882,2.62,2.722,46600.0,1
72.3613,81.3156,69.9199,2.2496,120.8699,40.0,90.0,2.65,2.9,2.65,2.6501,25100.0,1
84.8285,84.0189,72.1651,2.1924,212.0189,50.0,100.0,3.15,3.15,2.6,2.69,62800.0,-1
86.757,77.2262,73.3876,2.1213,284.6433,60.0,100.0,2.18,2.79,2.08,2.713,82700.0,1
80.4713,65.0154,61.2317,2.0368,95.3527,70.0,0.0,1.88,2.25,1.88,2.24,42700.0,1
64.4503,50.0939,54.0419,2.0078,29.1777,80.0,0.0,2.01,2.2,1.95,2.06,62500.0,1
50.1246,38.725,53.6117,2.0003,-46.766,90.0,10.0,1.97,2.05,1.9,2.05,63300.0,1
35.7067,30.7396,49.34,1.9932,-121.3895,100.0,20.0,1.9,2.0,1.74,1.9499,37900.0,1
30.3436,27.9188,47.6272,1.9994,-150.2114,100.0,30.0,2.0,2.0045,1.82,1.9104,66500.0,-1
26.1684,27.1731,51.1583,2.0122,-106.7644,30.0,40.0,2.149,2.16,1.89,2.0,50600.0,-1
27.2445,30.0104,55.2746,2.0139,-84.2757,0.0,50.0,2.0001,2.15,1.9001,2.1,17700.0,1
28.1064,36.9919,53.2431,2.0016,-63.6431,10.0,60.0,2.05,2.15,1.95,2.04,52900.0,1
34.6802,47.5241,55.5125,1.9961,-23.7876,20.0,70.0,2.09,2.16,2.0501,2.1,11000.0,-1
48.1892,55.7327,56.2279,1.9813,-11.4791,30.0,80.0,2.16,2.25,2.0,2.1199,48800.0,-1
59.703,57.9593,55.7142,1.9615,46.3125,0.0,90.0,2.4,2.49,1.97,2.1,89600.0,-1
59.306,52.0338,66.2602,1.9417,174.8653,0.0,100.0,2.09,2.59,2.09,2.3999,132500.0,1
54.869,47.8812,64.2303,1.8762,87.9193,10.0,100.0,1.95,2.5,1.85,2.3,154300.0,1
41.9263,47.0449,56.8942,1.8157,53.605,20.0,50.0,2.35,2.35,1.95,1.986,83600.0,-1
46.8481,56.4474,63.7903,1.7913,65.1382,30.0,60.0,2.0,2.3,1.9301,2.1699,32400.0,1
52.3602,68.5518,59.7293,1.7373,62.1529,40.0,70.0,1.95,2.25,1.95,1.9999,54300.0,1
70.1338,79.715,57.1873,1.6997,45.0516,50.0,80.0,1.97,2.0,1.81,1.8999,33100.0,1
83.1614,83.5199,64.111,1.6711,95.0615,60.0,90.0,2.22,2.25,2.0,2.09,33000.0,-1
85.8499,73.8539,68.4253,1.6113,142.8694,70.0,100.0,1.9,2.4,1.9,2.2,99900.0,1
81.5484,54.124,65.3751,1.5272,179.1938,80.0,90.0,2.06,2.17,1.89,2.04,95400.0,1
54.1634,29.6442,65.1878,1.4539,216.4815,0.0,100.0,1.501,2.2,1.45,2.0301,255600.0,1
26.6603,18.6899,54.4303,1.3716,10.6397,10.0,60.0,1.06,1.6,1.02,1.55,106900.0,1
8.1091,24.1354,37.3815,1.3462,-82.8034,20.0,70.0,1.1,1.38,1.05,1.08,42000.0,1
21.3004,43.9825,38.4871,1.3842,-89.2416,30.0,80.0,1.201,1.2368,1.1,1.1201,78300.0,-1
42.9969,61.4625,42.4274,1.4219,-42.1529,40.0,90.0,1.4,1.4,1.16,1.26,9000.0,-1
67.6502,73.5637,47.7768,1.445,58.3133,0.0,100.0,1.4,1.75,1.21,1.43,75700.0,-1
73.7405,75.5058,48.0978,1.4472,76.97,10.0,100.0,1.44,1.65,1.35,1.44,18500.0,-1
79.3004,70.4282,52.8965,1.4482,127.6868,20.0,100.0,1.4,1.65,1.4,1.59,41400.0,-1
73.4765,57.71,46.8516,1.428,86.4224,30.0,0.0,1.5543,1.56,1.34,1.4,23900.0,1
58.5077,43.1048,51.5523,1.4319,83.5195,40.0,10.0,1.55,1.6499,1.18,1.55,84500.0,-1
41.1458,34.094,48.7771,1.4151,34.5896,50.0,20.0,1.0,1.63,0.99,1.46,134100.0,1
29.661,29.005,33.5468,1.4087,-82.9308,60.0,30.0,1.16,1.18,1.0,1.0599,56300.0,1
31.4752,27.3811,35.7005,1.4585,-58.5601,70.0,40.0,1.25,1.26,1.05,1.1501,13600.0,-1
25.8788,31.2053,36.637,1.5025,-4.1596,80.0,0.0,1.13,1.54,1.1,1.19,79000.0,1
24.7892,45.1187,34.3048,1.5472,-100.2345,90.0,0.0,1.05,1.13,1.0,1.13,28800.0,1
42.9479,62.9668,32.436,1.6068,-92.4769,100.0,0.0,1.26,1.35,0.96,1.0799,81800.0,-1
67.619,67.877,35.7238,1.6821,-50.4747,60.0,0.0,1.5,1.5,1.15,1.26,26400.0,-1
78.3333,55.3042,41.8751,1.7424,-33.7096,70.0,0.0,1.5,1.55,1.15,1.55,383700.0,-1
57.6786,32.3304,43.9908,1.7698,-13.7592,80.0,0.0,1.71,1.71,1.4,1.64,63300.0,-1
29.9008,17.494,42.2398,1.7884,-41.1054,90.0,0.0,1.2,1.7,1.1501,1.58,52900.0,1
9.4118,11.284,28.9042,1.8182,-98.8707,100.0,10.0,1.04,1.2,1.01,1.18,44200.0,1
13.1695,14.4547,25.8214,1.9093,-123.2933,100.0,20.0,1.1,1.44,1.01,1.1,80600.0,1
11.2709,15.3884,25.8227,2.0249,-165.862,90.0,30.0,1.59,1.59,1.09,1.1001,50200.0,-1
18.9237,18.3975,30.0421,2.1571,-217.3281,100.0,40.0,1.8,1.85,1.01,1.42,91100.0,-1
15.9707,20.9542,37.6595,2.2623,-143.2281,100.0,50.0,2.13,2.13,1.85,1.86,55600.0,-1
20.2982,31.1667,46.3023,2.3198,-82.4367,0.0,60.0,2.1,2.36,1.9,2.2199,95900.0,-1
26.5938,49.4948,42.3342,2.3341,-77.7268,0.0,70.0,2.42,2.42,1.91,2.1,31100.0,-1
46.608,66.2677,46.1762,2.3675,2.871,10.0,80.0,2.56,2.56,2.13,2.25,28200.0,-1
75.2826,74.251,55.1921,2.3843,121.5856,20.0,90.0,2.8,2.88,2.5,2.55,9500.0,-1
76.9125,71.0913,64.6564,2.3607,202.5169,30.0,100.0,2.5499,2.99,2.4,2.7999,43200.0,1
70.5579,70.0326,56.6191,2.2979,105.4105,40.0,0.0,2.2,2.5,2.15,2.4999,22600.0,1
65.8036,69.7123,45.4606,2.2691,12.5148,50.0,0.0,2.28,2.29,2.14,2.2,8500.0,1
73.7363,62.8419,45.8143,2.2789,18.002,60.0,10.0,2.1801,2.4,2.15,2.21,29800.0,1
69.5971,47.9931,52.8439,2.2888,45.7924,70.0,20.0,2.3,2.5,2.15,2.4,35200.0,-1
45.1923,31.52,49.1479,2.2729,-0.9559,80.0,0.0,2.15,2.3499,2.0599,2.3,62900.0,1
29.1898,25.1026,40.7955,2.269,-83.1712,90.0,10.0,1.96,2.1,1.86,2.1,34100.0,1
20.1778,21.7589,30.5254,2.2932,-141.2383,100.0,20.0,1.95,2.05,1.8,1.9,46500.0,1
25.9402,21.0411,34.2706,2.3493,-180.9737,100.0,30.0,2.0801,2.104,1.8,2.04,25300.0,-1
19.1588,18.4261,35.3871,2.3935,-184.086,100.0,40.0,2.17,2.45,1.95,2.08,39600.0,-1
18.0243,18.8652,42.1907,2.4383,-137.4869,100.0,50.0,2.3,2.41,2.16,2.3,16100.0,-1
18.0952,20.9395,43.9178,2.458,-41.1415,20.0,60.0,2.5,2.6,2.35,2.35,17400.0,-1
20.4762,25.1149,45.5978,2.4735,-6.6259,0.0,70.0,2.4501,2.63,2.4,2.4,20700.0,-1
24.2471,36.8516,48.9695,2.484,-9.421,0.0,80.0,2.45,2.59,2.3,2.5,14500.0,-1
30.6214,49.3598,45.3313,2.4817,-27.8589,10.0,90.0,2.5,2.55,2.29,2.4,33500.0,1
55.6863,59.303,46.8338,2.4934,109.9537,20.0,100.0,2.75,2.99,2.39,2.45,112500.0,-1
61.7716,57.6021,49.1813,2.4996,83.9002,30.0,100.0,2.71,2.82,2.38,2.53,18000.0,-1
60.4511,56.8015,56.1465,2.4952,113.1842,40.0,0.0,2.35,2.8,2.3,2.75,52500.0,1
50.5836,55.2374,44.9921,2.4588,-28.6381,50.0,10.0,2.45,2.49,2.35,2.4,8900.0,1
59.3698,52.4763,43.1323,2.4672,-74.1998,0.0,20.0,2.4,2.45,2.25,2.35,14500.0,1
55.7589,40.4585,45.9302,2.484,-26.3107,0.0,30.0,2.45,2.55,2.3,2.4501,16400.0,-1
42.3001,34.6621,48.7719,2.4888,21.3568,10.0,40.0,2.51,2.6,2.3,2.55,14400.0,-1
23.3166,39.1319,40.4777,2.48,6.5862,20.0,50.0,2.44,2.69,2.16,2.3,30000.0,1
38.3695,55.9476,38.691,2.5058,-16.3128,30.0,60.0,2.32,2.43,2.07,2.25,26700.0,1
55.7097,68.1574,40.8986,2.5423,23.1087,40.0,70.0,2.6,2.6,2.25,2.3499,10500.0,-1
73.7635,75.0284,49.5636,2.5698,78.9624,50.0,80.0,2.65,2.74,2.45,2.69,19800.0,-1
74.9989,70.9603,46.8834,2.5526,85.7663,60.0,90.0,2.55,2.6499,2.45,2.6,13200.0,1
76.3229,57.4132,45.4336,2.5459,144.2078,70.0,100.0,2.93,2.93,2.53,2.55,18400.0,-1
61.5593,35.9887,49.0483,2.5453,174.2162,80.0,0.0,2.73,2.9,2.35,2.7,27500.0,1
34.3573,19.7565,43.966,2.5232,54.8653,90.0,0.0,1.76,2.75,1.76,2.51,60900.0,1
12.0497,14.6374,18.5744,2.525,-63.1272,100.0,10.0,1.71,2.19,1.71,1.85,78000.0,1
12.8625,17.7785,12.053,2.6215,-88.788,100.0,0.0,1.8,1.97,1.72,1.73,74000.0,1
19.0,18.3656,13.074,2.7488,-80.6344,100.0,0.0,2.07,2.15,1.8,1.86,39500.0,-1
21.4731,17.7926,14.91,2.8758,-75.8514,70.0,10.0,2.06,2.25,1.9,2.07,56000.0,-1
14.6237,16.1264,15.0003,2.9909,-93.343,80.0,20.0,1.89,2.28,1.89,2.08,49100.0,1
17.281,18.6932,14.5346,3.121,-119.2709,90.0,0.0,1.99,2.3499,1.9,2.07,114600.0,-1
16.4745,19.4884,6.7137,3.2712,-177.9167,100.0,0.0,2.4,2.4,1.8,1.9,138400.0,-1
22.324,21.1994,8.8598,3.4671,-177.8274,100.0,0.0,2.67,2.8,2.0,2.4,55500.0,-1
19.6667,20.0771,11.094,3.6195,-126.527,100.0,0.0,2.76,3.2,2.6,2.75,90500.0,-1
21.6074,18.4372,13.5551,3.7437,-98.9363,90.0,0.0,3.0,3.35,2.92,3.03,51900.0,-1
18.9572,14.4114,11.6654,3.8457,-144.7973,100.0,10.0,3.13,3.21,2.85,3.0,50700.0,-1
14.7468,9.8456,12.9381,3.9665,-124.0289,100.0,20.0,3.2,3.43,3.0001,3.15,64300.0,-1
9.5302,7.0285,13.8444,4.0832,-116.1377,100.0,30.0,3.47,3.6,3.12,3.25,44600.0,-1
5.2597,9.0793,15.8428,4.2022,-107.0128,100.0,40.0,3.6,3.6,3.4,3.4501,55600.0,-1
6.2956,17.9345,16.7097,4.3096,-116.7566,90.0,0.0,3.58,3.6,3.52,3.53,14000.0,-1
15.6825,29.9365,16.751,4.421,-132.464,100.0,0.0,3.61,3.72,3.5,3.534,70200.0,-1
31.8254,38.5917,17.4901,4.5477,-120.8753,80.0,0.0,3.84,3.93,3.55,3.61,56300.0,-1
42.3016,37.4323,19.9979,4.6817,-74.4294,90.0,0.0,4.05,4.0799,3.85,3.85,27900.0,-1
41.648,28.9354,22.3068,4.8005,-80.2831,100.0,0.0,3.75,4.08,3.5,4.0425,48400.0,1
28.3473,17.4554,17.7563,4.9088,-77.6372,100.0,0.0,4.55,4.55,3.5,3.94,69300.0,-1
16.8109,9.3321,22.5007,5.0471,-60.8123,90.0,10.0,4.3,4.45,4.25,4.35,10300.0,-1
7.208,4.3447,17.672,5.1467,-85.521,100.0,0.0,4.03,4.45,4.03,4.25,23300.0,1
3.9773,8.9399,14.3483,5.2748,-114.5242,100.0,10.0,4.08,4.45,4.04,4.1808,71900.0,1
1.8486,20.548,10.5536,5.4311,-169.8427,100.0,20.0,4.2,4.35,4.05,4.1,44900.0,-1
20.9939,38.6818,10.8206,5.6213,-254.5032,100.0,30.0,4.95,5.05,4.11,4.15,60800.0,-1
38.8017,50.1484,17.7859,5.8315,-333.3333,100.0,40.0,5.75,5.9,5.0,5.01,199300.0,-1
56.2499,54.2293,47.6194,5.9488,-87.0358,100.0,50.0,5.9,5.97,5.7,5.94,20900.0,-1
55.3935,49.3514,48.4051,5.9501,-5.3736,90.0,0.0,5.9,6.0,5.76,5.95,16600.0,-1
51.0444,39.0947,47.6195,5.9501,-41.9207,100.0,0.0,6.04,6.04,5.7,5.9399,33900.0,-1
41.6164,25.5712,50.3596,5.9516,6.1552,80.0,10.0,5.92,6.1,5.8,5.98,14900.0,1
