SlowK,SlowD,RSI,EMA,CCI,Aroon Down,Aroon Up,1. open,2. high,3. low,4. close,5. volume,Trend label
13.604,14.3852,50.8979,1743.8309,-88.2421,100.0,40.0,1.42,1.42,1.28,1.36,92969.0,-1
13.2949,17.3496,55.9395,1750.0925,-47.3089,0.0,50.0,1.4999,1.52,1.39,1.439,46668.0,-1
16.2567,22.8449,56.6426,1743.1414,-11.6625,10.0,60.0,1.52,1.63,1.42,1.45,54624.0,-1
22.4973,35.0322,60.3674,1733.233,-2.9694,20.0,70.0,1.65,1.65,1.3201,1.51,251997.0,-1
29.7808,51.9134,68.4724,1711.1949,59.6625,30.0,80.0,1.7,1.78,1.53,1.63,207282.0,-1
52.8184,69.7643,73.6647,1664.5798,133.6268,40.0,90.0,1.76,2.14,1.5,1.7,839820.0,-1
73.141,78.8248,78.2418,1598.8055,266.9913,0.0,100.0,1.47,2.58,1.47,1.76,3734223.0,1
83.3333,77.284,70.1828,1512.9206,86.002,0.0,90.0,1.48,1.48,1.34,1.47,45627.0,1
80.0,70.5692,69.836,1466.5521,119.8895,10.0,100.0,1.46,1.5,1.4,1.46,82769.0,1
68.5185,66.4743,66.6994,1415.3453,109.4202,20.0,100.0,1.49,1.5,1.37,1.37,134904.0,1
63.1891,68.4237,71.1378,1372.8946,117.3583,30.0,100.0,1.28,1.5,1.28,1.43,199006.0,1
67.7152,76.29,64.8165,1313.6653,46.6237,0.0,80.0,1.2,1.3,1.1,1.25,93454.0,1
74.3668,81.3472,62.7785,1278.1175,68.2713,0.0,90.0,1.31,1.34,1.1708,1.2,72494.0,-1
86.788,83.4896,74.4173,1246.42,118.9813,0.0,100.0,1.23,1.37,1.22,1.35,115717.0,-1
82.8869,76.2346,70.4764,1183.4085,127.6649,0.0,100.0,1.29,1.35,1.18,1.23,211015.0,1
80.7938,68.6368,76.1988,1132.824,151.3506,0.0,100.0,1.16,1.35,1.1175,1.295,249049.0,1
65.0231,63.1148,70.778,1063.406,120.1561,0.0,100.0,1.0299,1.18,1.0194,1.13,916077.0,1
60.0937,67.1315,65.15,1013.5355,88.6986,0.0,100.0,0.86,1.12,0.86,1.0,927313.0,1
64.2277,75.7078,57.8424,979.7548,69.001,0.0,80.0,0.98,0.99,0.87,0.87,305283.0,1
77.0732,83.1002,67.6766,964.3627,131.353,0.0,90.0,1.06,1.07,0.94,0.9701,222941.0,-1
85.8226,88.433,73.2652,928.8966,194.0381,10.0,100.0,0.93,1.11,0.86,1.02,618889.0,1
86.4049,91.3121,66.2221,879.4533,192.2202,0.0,100.0,0.78,0.95,0.73,0.88,129867.0,1
93.0716,94.3846,60.1478,847.9466,170.5411,10.0,100.0,0.7199,0.8,0.7,0.79,256809.0,1
94.4599,86.7396,52.4523,828.0104,124.7297,20.0,10.0,0.6996,0.7299,0.65,0.7,60079.0,1
95.6223,71.6857,52.4523,821.2976,124.5545,30.0,0.0,0.7,0.7,0.62,0.7,32500.0,-1
70.1367,50.7574,51.5171,813.6258,79.678,40.0,10.0,0.65,0.6889,0.6,0.6889,32934.0,1
49.2981,38.3904,49.0808,806.8402,9.4105,50.0,20.0,0.56,0.66,0.5599,0.6589,36916.0,1
32.8373,30.341,39.0796,804.4424,-91.2185,60.0,30.0,0.57,0.6,0.55,0.55,33694.0,1
33.0356,26.4654,42.5315,821.1485,-62.049,0.0,40.0,0.61,0.67,0.53,0.6,105304.0,-1
25.15,21.2353,42.5315,831.3125,-78.1795,10.0,50.0,0.52,0.67,0.52,0.6,114215.0,1
21.2107,26.525,40.8383,842.9286,-53.6243,20.0,60.0,0.55,0.6799,0.55,0.58,145708.0,-1
17.3453,36.8529,38.3962,859.7755,-131.7337,30.0,70.0,0.6,0.62,0.51,0.5501,186643.0,-1
41.0189,55.678,42.1399,884.3685,-3.0621,40.0,0.0,0.59,0.7501,0.58,0.6216,26015.0,-1
52.1946,67.4475,39.8131,899.7068,-47.2223,50.0,10.0,0.72,0.72,0.562,0.5901,71092.0,-1
73.8205,76.1954,48.7738,922.8614,83.4407,60.0,0.0,0.65,0.8,0.56,0.75,88065.0,-1
76.3275,69.4412,41.6394,920.7701,20.457,70.0,10.0,0.74,0.74,0.65,0.6535,60509.0,1
78.4384,55.4028,44.9373,935.6123,50.8711,80.0,20.0,0.68,0.78,0.68,0.71,31305.0,1
53.5579,37.3164,44.2338,942.4855,-0.5833,90.0,0.0,0.71,0.71,0.65,0.7,27965.0,-1
34.2122,27.2148,45.2218,952.1263,-49.841,100.0,0.0,0.5,0.719,0.47,0.719,236522.0,1
24.179,24.0399,28.7003,959.7515,-113.3757,100.0,10.0,0.6115,0.65,0.49,0.5,191629.0,1
23.2531,21.8936,36.3566,1007.5731,-80.7813,90.0,20.0,0.667,0.67,0.61,0.6699,19923.0,-1
24.6877,20.0558,36.6153,1031.8871,-117.1231,100.0,30.0,0.55,0.675,0.513,0.6749,15975.0,1
17.7399,13.7473,22.4144,1058.7817,-127.952,100.0,0.0,0.7,0.85,0.532,0.532,73315.0,-1
17.7399,11.1373,30.5073,1115.0362,-142.3579,100.0,10.0,0.68,0.754,0.55,0.72,114626.0,-1
5.762,9.4045,32.7732,1145.7557,-101.2194,100.0,20.0,0.8049,0.97,0.69,0.76,97713.0,-1
9.9099,13.6516,31.6306,1173.7208,-147.5753,100.0,30.0,0.8001,0.88,0.75,0.75,73214.0,1
12.5415,18.9003,34.8269,1207.4666,-151.4416,100.0,40.0,0.85,0.85,0.8,0.81,20150.0,-1
18.5033,28.2425,40.3283,1235.319,-78.4919,100.0,50.0,0.81,0.99,0.8,0.9,21791.0,-1
25.6559,40.9122,35.2111,1251.0789,-32.19,100.0,60.0,1.02,1.17,0.82,0.85,40351.0,-1
40.5682,50.6414,40.1719,1278.0187,-46.6126,40.0,70.0,1.0,1.0299,0.86,0.93,15900.0,-1
56.5125,55.1075,47.7384,1294.5214,74.5772,50.0,80.0,1.05,1.16,1.0,1.03,21208.0,-1
54.8436,51.4713,46.8372,1295.5244,72.2188,60.0,90.0,1.11,1.17,1.01,1.02,37978.0,-1
53.9664,45.1405,51.6464,1298.4565,61.6403,70.0,100.0,0.91,1.2,0.91,1.08,92139.0,1
45.6039,35.6832,35.834,1291.0931,-55.6954,80.0,0.0,0.97,1.01,0.9,0.92,67230.0,1
35.8511,24.7012,39.4636,1311.2493,-67.5993,90.0,10.0,0.96,1.0,0.87,0.97,12400.0,-1
25.5947,16.5597,37.1726,1325.3563,-105.6406,100.0,20.0,0.9,1.0,0.82,0.95,85706.0,1
12.6578,11.4546,27.2774,1345.0501,-191.5175,100.0,30.0,0.9,0.92,0.8237,0.8701,78904.0,1
11.4266,15.4225,31.7825,1381.8251,-190.2246,100.0,40.0,1.0,1.05,0.9,0.95,115840.0,-1
10.2795,27.6589,35.0421,1409.5859,-150.6869,100.0,50.0,1.0301,1.12,0.991,1.0,78772.0,-1
24.5614,45.8151,38.6055,1432.3838,-177.2108,0.0,60.0,1.06,1.0672,1.03,1.05,17426.0,-1
48.136,63.6696,39.3253,1449.5101,-76.4098,10.0,0.0,1.15,1.15,1.06,1.06,30505.0,-1
64.7478,70.5715,43.7281,1467.2973,-43.347,20.0,10.0,1.16,1.16,1.03,1.12,131833.0,-1
78.125,70.2,49.5533,1476.9112,95.9655,30.0,0.0,1.165,1.19,1.12,1.19,1585.0,-1
68.8417,58.1422,47.2966,1475.3985,72.97,40.0,0.0,1.0978,1.22,1.09,1.165,46389.0,1
63.6333,47.2177,44.1485,1478.134,-40.9727,50.0,0.0,1.1001,1.14,1.06,1.13,23145.0,1
41.9515,35.5399,41.46,1487.5102,-61.5933,60.0,0.0,1.13,1.13,1.0787,1.1001,4341.0,1
36.0682,28.5945,43.3375,1503.5653,-63.9775,70.0,10.0,1.0604,1.13,1.0604,1.13,13424.0,1
28.6001,21.3664,38.2356,1516.5746,-84.7666,80.0,20.0,1.13,1.13,1.06,1.0694,15660.0,-1
21.1152,14.0552,41.0164,1542.2638,-84.931,90.0,30.0,1.06,1.14,1.06,1.1201,47666.0,1
14.3838,12.6782,39.445,1562.5694,-110.6681,100.0,40.0,1.1,1.17,1.02,1.1,102710.0,-1
6.6667,12.7425,39.445,1589.365,-108.1983,100.0,0.0,1.15,1.24,1.1,1.1,81195.0,-1
16.9841,21.8812,42.6503,1619.9886,-116.2502,90.0,0.0,1.15,1.2,1.1499,1.17,56922.0,-1
14.5767,26.9195,39.4893,1642.4869,-151.9629,100.0,0.0,1.28,1.3,1.1,1.12,51961.0,-1
34.0829,37.737,45.8589,1677.1279,-151.4093,100.0,10.0,1.21,1.3099,1.13,1.26,27619.0,-1
32.0988,35.73,43.5161,1691.7176,-135.9991,100.0,20.0,1.45,1.46,1.19,1.22,147414.0,-1
47.0293,32.9197,56.0724,1715.5344,16.504,0.0,30.0,1.4,1.55,1.35,1.45,137917.0,-1
28.0619,22.6281,50.4814,1701.6822,-56.0074,0.0,40.0,1.41,1.47,1.34,1.35,29113.0,1
23.6679,23.5412,57.0122,1703.7082,-6.2175,10.0,50.0,1.32,1.49,1.28,1.45,134273.0,-1
16.1546,32.0132,49.3448,1688.1666,-55.7798,20.0,60.0,1.34,1.34,1.3,1.32,45430.0,1
30.8011,49.4445,50.5303,1693.6189,-36.1187,30.0,70.0,1.44,1.449,1.3,1.339,114879.0,-1
49.0839,67.5325,54.3663,1696.4573,32.074,0.0,0.0,1.44,1.56,1.4,1.401,119466.0,-1
68.4486,80.8334,56.8077,1688.6298,31.5129,0.0,10.0,1.4599,1.6,1.3001,1.44,98086.0,-1
85.065,81.5868,57.4026,1672.7198,71.7349,0.0,20.0,1.56,1.63,1.42,1.45,106358.0,-1
88.9866,69.0238,64.0418,1652.7512,88.3113,0.0,30.0,1.61,1.61,1.4,1.56,102801.0,-1
70.7089,53.2024,67.8425,1610.2871,101.9338,10.0,40.0,1.46,1.62,1.31,1.6192,263595.0,1
47.3761,47.2745,63.5993,1551.1852,82.1903,20.0,50.0,1.25,1.4999,1.25,1.49,92924.0,1
41.5222,53.5235,52.7395,1506.7117,-11.0182,30.0,60.0,1.18,1.25,1.09,1.24,57517.0,1
52.9253,58.9068,50.618,1500.5276,26.2282,0.0,70.0,1.37,1.45,1.1,1.2,129394.0,-1
66.1232,54.379,63.4313,1500.603,113.5826,10.0,80.0,1.4,1.5,1.36,1.4,42965.0,-1
57.672,45.4455,66.4596,1464.9749,177.215,20.0,90.0,1.43,1.6,1.29,1.44,203605.0,-1
39.3417,44.9067,67.1812,1417.1141,257.0036,30.0,100.0,1.03,1.67,1.02,1.45,464409.0,1
39.3228,60.1374,46.9788,1360.6304,6.7771,40.0,70.0,1.0,1.15,1.0,1.0601,37304.0,1
56.0555,72.4267,41.1597,1365.7026,-46.2704,50.0,80.0,1.11,1.12,0.98,0.9905,115304.0,-1
85.034,75.9637,49.5656,1383.928,22.5125,60.0,90.0,1.19,1.19,0.95,1.11,56947.0,-1
76.1905,60.8588,56.5204,1383.4177,118.4349,70.0,100.0,1.2,1.26,1.02,1.19,16173.0,-1
66.6667,48.9853,57.4269,1368.5488,79.3516,80.0,0.0,0.95,1.2,0.95,1.2,70997.0,1
39.7193,41.0079,33.3892,1349.7701,-128.8839,90.0,10.0,1.02,1.05,0.95,0.95,40871.0,1
40.5699,41.1189,38.0269,1372.9515,-234.6584,100.0,0.0,1.1,1.11,0.77,1.01,80782.0,-1
42.7344,36.7555,40.2403,1388.7303,-49.968,90.0,10.0,1.1,1.19,1.01,1.0364,31625.0,-1
40.0522,27.9333,46.0416,1402.049,-55.6323,100.0,20.0,1.14,1.14,1.0,1.0999,52698.0,-1
27.4799,21.7336,50.1508,1405.9309,-37.8179,100.0,30.0,1.05,1.14,1.0,1.14,21310.0,1
16.2678,23.3143,39.1875,1403.2068,-163.1222,40.0,40.0,1.0501,1.0501,1.02,1.05,7900.0,1
21.453,29.0028,39.1875,1416.1649,-86.4098,50.0,50.0,1.09,1.17,1.05,1.05,4594.0,-1
32.2222,34.4074,42.5569,1430.9742,17.365,60.0,60.0,1.09,1.22,1.09,1.09,42760.0,-1
33.3333,34.3419,41.4237,1440.7562,-127.9636,70.0,0.0,1.12,1.12,1.05,1.08,9221.0,-1
37.6667,39.604,44.5905,1453.7214,61.3074,80.0,0.0,1.15,1.29,1.115,1.12,21034.0,-1
32.0256,39.0949,42.6164,1461.3959,-91.2732,90.0,10.0,1.12,1.15,1.03,1.1,11230.0,1
49.1197,39.4963,43.9553,1473.7381,-41.2641,100.0,20.0,1.06,1.3,1.0,1.119,61166.0,1
36.1393,26.8291,38.5606,1484.4507,-72.5784,90.0,30.0,1.08,1.22,1.06,1.06,13730.0,1
33.2301,19.9155,50.4017,1507.2294,-57.7023,100.0,0.0,1.1,1.22,1.0,1.22,42606.0,-1
11.118,13.3763,31.459,1504.6907,-107.9803,90.0,10.0,1.0701,1.2,1.0599,1.06,17866.0,1
15.3984,15.1398,34.4165,1530.3608,-115.2737,100.0,20.0,1.12,1.26,1.0581,1.1,24381.0,-1
13.6125,20.7591,36.0323,1552.5552,-168.4195,100.0,30.0,1.07,1.24,1.07,1.1212,26915.0,1
16.4084,34.6167,34.3039,1574.1346,-284.1488,100.0,40.0,1.22,1.26,1.07,1.108,26643.0,-1
32.2565,51.9806,46.4456,1601.1538,-22.287,0.0,50.0,1.2999,1.32,1.24,1.2499,51784.0,-1
55.1852,64.0617,46.456,1606.6936,42.7535,10.0,0.0,1.3,1.3501,1.25,1.25,22679.0,-1
68.5,68.2871,50.5415,1613.007,65.0294,20.0,0.0,1.3,1.32,1.29,1.29,31874.0,-1
68.5,68.0771,53.7311,1613.0794,20.5548,30.0,10.0,1.26,1.35,1.25,1.32,22904.0,1
67.8614,64.4957,51.9007,1607.805,-27.9371,40.0,20.0,1.3,1.3,1.24,1.2999,25194.0,-1
67.8698,55.6041,51.0422,1605.3665,-29.9648,50.0,30.0,1.27,1.36,1.21,1.29,52600.0,1
57.7559,41.4252,51.0422,1604.3474,-61.08,60.0,40.0,1.29,1.29,1.18,1.29,29350.0,-1
41.1865,28.8897,51.035,1603.1827,-71.1019,70.0,50.0,1.29,1.29,1.1899,1.2899,69564.0,1
25.3333,21.7492,49.7197,1601.8696,-67.4244,80.0,60.0,1.26,1.2999,1.22,1.27,61396.0,1
20.1494,28.3146,47.8179,1603.9224,-60.675,90.0,70.0,1.2,1.33,1.19,1.24,123307.0,1
19.7648,43.1794,44.9441,1611.6255,-100.1179,100.0,80.0,1.36,1.36,1.07,1.194,129003.0,-1
45.0297,62.2321,52.6611,1628.6435,-9.735,0.0,90.0,1.37,1.4,1.26,1.33,68438.0,-1
64.7436,68.9357,56.514,1623.8068,95.2372,0.0,100.0,1.58,1.72,1.33,1.39,187266.0,-1
76.9231,66.359,69.4759,1607.565,132.73,10.0,100.0,1.41,1.58,1.39,1.56,120475.0,1
65.1404,56.0595,62.1157,1558.6457,109.4168,20.0,100.0,1.4,1.5,1.34,1.4,50208.0,1
57.0135,47.3821,59.3597,1531.3093,125.3059,30.0,90.0,1.46,1.46,1.35,1.35,107629.0,-1
46.0245,46.9717,58.2667,1508.9964,156.7755,40.0,100.0,1.3,1.5,1.28,1.33,278009.0,1
39.1084,49.575,54.9931,1487.0673,119.8453,50.0,80.0,1.19,1.34,1.19,1.2699,59063.0,1
55.7823,51.3246,47.6151,1472.7376,3.9446,60.0,90.0,1.18,1.24,1.11,1.15,72648.0,1
53.8343,40.9731,50.7367,1477.7716,150.2846,70.0,100.0,1.29,1.5,1.18,1.2,145937.0,-1
44.3574,32.8609,56.0257,1474.5961,60.4048,80.0,10.0,1.09,1.28,1.08,1.28,61462.0,1
24.7277,31.4178,40.7349,1456.6812,-92.3769,90.0,20.0,1.05,1.2,1.04,1.06,233896.0,1
29.4977,38.0431,38.9994,1475.4928,-174.9026,100.0,30.0,1.1,1.1385,1.01,1.04,18523.0,-1
40.0279,41.8618,44.9868,1500.5632,-93.1063,80.0,0.0,1.05,1.22,1.05,1.141,15301.0,-1
44.6037,46.2065,44.1463,1511.1794,-79.0828,90.0,0.0,1.19,1.2,1.13,1.13,4929.0,-1
40.9537,50.6589,45.8663,1525.2765,-110.1068,100.0,10.0,1.2,1.23,1.03,1.16,28401.0,-1
53.0622,53.4295,48.116,1536.0303,-77.8564,100.0,20.0,1.28,1.3,1.03,1.2,47933.0,-1
57.9609,44.7502,46.3394,1541.1775,-50.7055,70.0,0.0,1.24,1.25,1.17,1.17,50295.0,1
49.2653,31.4128,52.8548,1552.4171,22.1545,0.0,10.0,1.22,1.29,1.17,1.29,27640.0,-1
27.0245,27.0256,51.839,1543.8338,31.0331,10.0,0.0,1.17,1.34,1.15,1.27,164135.0,1
17.9487,37.6587,42.9967,1537.5958,-121.8361,0.0,10.0,1.2,1.25,1.11,1.11,101408.0,1
36.1035,50.0762,45.837,1559.038,-86.0941,0.0,20.0,1.24,1.25,1.14,1.17,57314.0,-1
58.924,53.879,49.7833,1572.8292,26.0452,10.0,30.0,1.3,1.3,1.2,1.25,16596.0,-1
55.201,48.1344,51.9205,1574.3048,58.4048,20.0,40.0,1.3042,1.3401,1.19,1.2925,26822.0,-1
47.512,47.8913,54.7844,1568.4019,102.8875,30.0,50.0,1.25,1.4,1.18,1.35,34212.0,-1
41.6902,53.5165,48.5679,1551.3879,-1.415,40.0,0.0,1.1707,1.2555,1.14,1.21,47237.0,1
54.4717,62.0485,46.6829,1556.9433,-29.5584,50.0,10.0,1.25,1.25,1.16,1.17,15905.0,-1
64.3876,61.9984,49.98,1570.4352,23.3711,60.0,20.0,1.2,1.42,1.19,1.25,42969.0,-1
67.2863,55.3845,52.0478,1571.5688,-16.4479,70.0,30.0,1.24,1.33,1.07,1.3,73016.0,-1
54.3214,42.585,49.805,1563.9358,15.7496,80.0,0.0,1.17,1.5196,1.16,1.24,43367.0,1
44.5457,32.8971,50.6218,1565.9266,-57.5969,90.0,10.0,1.1,1.27,1.01,1.263,32106.0,1
28.888,26.9737,43.2253,1564.0947,-145.3133,100.0,20.0,1.19,1.22,0.8,1.06,36166.0,1
25.2576,30.8991,47.6561,1598.2511,-122.6665,80.0,0.0,1.12,1.3,1.0,1.2,24210.0,-1
26.7755,33.8462,45.8764,1612.2869,-118.8111,90.0,10.0,1.43,1.44,1.1501,1.1501,12489.0,-1
40.6643,34.7402,44.8586,1637.2386,-207.8631,0.0,20.0,1.42,1.45,0.99,1.12,15396.0,1
34.0987,32.5546,53.9612,1671.1299,-13.2981,10.0,30.0,1.55,1.65,1.262,1.42,7675.0,-1
29.4577,37.917,58.5986,1656.2913,24.8028,0.0,40.0,1.26,1.55,1.26,1.55,30009.0,1
34.1075,49.6524,49.9657,1616.1186,-25.4038,10.0,50.0,1.49,1.5,1.26,1.26,33175.0,1
50.1859,58.8812,55.3372,1621.9927,32.5544,20.0,60.0,1.45,1.5,1.4,1.41,26383.0,-1
64.6637,63.7768,64.5369,1601.9202,87.089,0.0,70.0,1.41,1.6999,1.36,1.631,28994.0,-1
61.794,64.5722,56.2052,1539.516,63.0032,0.0,80.0,1.46,1.6517,1.35,1.35,40507.0,1
64.8727,66.036,63.3563,1518.3754,100.5815,0.0,90.0,1.5,1.62,1.41,1.5,28754.0,-1
67.0498,66.3706,65.3519,1467.429,150.182,0.0,100.0,1.79,1.79,1.3,1.54,57504.0,-1
66.1856,64.0746,62.1314,1402.0617,151.0912,10.0,90.0,1.63,1.7,1.0,1.42,29853.0,1
65.8763,62.2143,68.3233,1348.7848,273.0065,20.0,100.0,1.2,1.79,0.94,1.55,83632.0,1
60.1619,59.7323,57.6613,1264.6827,71.7577,0.0,90.0,1.11,1.19,0.95,1.185,38980.0,1
60.6047,61.6805,54.855,1233.7445,73.3149,0.0,100.0,1.0599,1.31,0.92,1.1101,31533.0,1
58.4302,61.259,52.9748,1211.7616,57.5691,10.0,70.0,1.1,1.11,1.0599,1.0599,6635.0,1
66.0067,63.4967,54.6099,1195.6025,78.5932,20.0,80.0,1.01,1.2,1.01,1.1,52693.0,1
59.34,63.7154,51.2352,1169.9743,68.044,30.0,90.0,1.12,1.22,0.911,1.0001,25933.0,-1
65.1434,71.7119,56.5327,1158.5242,96.9042,40.0,100.0,0.85,1.25,0.85,1.14,38570.0,1
66.6628,78.5679,48.2754,1120.4562,35.5964,50.0,80.0,0.85,0.95,0.825,0.9,36744.0,1
83.3295,79.5638,49.6877,1119.8071,55.0687,60.0,90.0,1.0501,1.0501,0.75,0.9399,27939.0,-1
85.7115,65.6708,54.3541,1111.9403,135.5346,70.0,100.0,0.93,1.22,0.93,1.07,28000.0,-1
69.6504,44.9419,59.3682,1079.7174,182.7841,80.0,100.0,0.7701,1.2,0.77,1.2,136709.0,1
41.6504,31.3029,45.427,1019.6771,77.3869,90.0,50.0,0.58,0.95,0.58,0.8,173639.0,1
23.525,34.3306,34.262,1022.4881,-141.2654,100.0,60.0,0.58,0.6,0.36,0.58,40850.0,1
28.7333,47.5048,34.262,1064.9864,-109.0039,60.0,0.0,0.601,0.62,0.58,0.58,9370.0,-1
50.7333,54.1625,34.8127,1113.5559,-73.8535,70.0,10.0,0.75,0.75,0.59,0.601,12654.0,-1
63.0476,44.6752,38.7943,1165.3139,16.5378,80.0,20.0,0.91,0.91,0.701,0.75,53190.0,-1
48.7065,25.9427,43.6154,1197.8587,36.6024,90.0,30.0,0.7,1.0,0.7,0.91,41173.0,1
22.2714,12.0063,33.9142,1206.4814,-79.7179,100.0,40.0,0.65,0.7,0.5,0.7,48517.0,1
6.85,7.3355,29.2168,1253.8358,-99.9135,90.0,0.0,0.63,0.65,0.606,0.61,6000.0,1
6.8973,9.9862,29.2168,1324.0267,-97.3101,100.0,10.0,0.85,0.85,0.592,0.61,154030.0,-1
8.259,15.222,30.4194,1404.2448,-119.3194,100.0,20.0,0.73,0.83,0.6,0.6718,38000.0,1
14.8023,24.7466,31.1706,1484.8869,-115.8199,80.0,30.0,0.85,0.85,0.712,0.712,9700.0,-1
22.6048,31.8581,31.0944,1569.8707,-146.3666,90.0,0.0,0.75,0.76,0.71,0.71,16220.0,1
36.8326,36.6027,33.4253,1667.3523,-84.272,100.0,0.0,0.97,1.26,0.67,0.85,24462.0,-1
36.1368,38.6666,35.6592,1753.7597,-89.5872,100.0,0.0,1.13,1.13,0.69,0.98,141614.0,-1
36.8386,40.3686,38.8968,1829.2968,-42.5474,60.0,10.0,0.97,1.24,0.961,1.1599,15661.0,-1
43.0242,39.1118,32.7946,1883.5,-86.0916,70.0,0.0,1.14,1.17,0.91,0.96,30264.0,1
41.2429,34.3209,33.3952,1981.1428,-104.126,80.0,0.0,0.988,1.24,0.84,1.0,42645.0,1
33.0684,30.8942,38.8365,2085.5918,-50.9524,90.0,0.0,0.8301,1.64,0.8301,1.34,47550.0,-1
28.6514,34.1803,25.6973,2144.2478,-157.7767,100.0,0.0,1.07,1.16,0.69,0.93,65994.0,1
30.9628,35.6816,27.5137,2284.4974,-134.5032,100.0,0.0,1.25,1.36,1.01,1.07,61253.0,-1
42.9268,36.879,33.366,2419.7828,-90.1539,90.0,10.0,1.51,1.51,1.1799,1.456,11675.0,-1
33.1552,30.117,30.401,2505.466,-106.8796,100.0,20.0,1.56,1.6456,1.1,1.3701,78011.0,1
34.555,26.8248,34.5925,2618.729,-70.7027,80.0,0.0,1.61,1.73,1.53,1.63,21815.0,-1
22.6407,19.2648,32.9929,2701.7618,-92.0593,90.0,0.0,1.7299,1.75,1.51,1.58,36433.0,-1
23.2786,21.9979,34.6718,2805.5849,-136.876,100.0,0.0,1.47,1.69,1.3,1.69,249855.0,1
11.8751,25.8979,29.06,2904.597,-160.2226,100.0,0.0,1.75,2.0,1.41,1.5,134420.0,-1
30.84,34.1281,33.2548,3051.6823,-159.7101,100.0,0.0,1.96,2.05,1.55,1.81,159380.0,-1
34.9785,31.6453,36.1317,3164.4226,-96.4174,100.0,10.0,2.3999,2.4,2.0,2.0,46055.0,-1
36.5658,23.6437,43.8605,3259.3401,-67.7815,80.0,0.0,2.27,2.44,2.05,2.43,24471.0,-1
23.3914,16.027,41.7778,3291.0316,-81.8681,90.0,10.0,2.05,2.5,2.05,2.3501,23745.0,1
10.9739,14.8984,33.4293,3341.5182,-136.1234,100.0,0.0,2.11,2.45,2.0,2.05,30633.0,1
13.7156,23.2422,41.011,3452.8065,-120.9492,90.0,0.0,2.35,2.48,2.3,2.4799,12015.0,-1
20.0056,33.3344,35.5017,3503.2253,-162.3382,0.0,10.0,2.5,2.66,2.28,2.3,20400.0,1
36.0053,40.0019,37.2418,3592.9718,-131.879,10.0,20.0,2.87,2.88,2.3,2.4,24559.0,-1
43.9924,40.0033,47.5112,3677.6821,-17.8581,20.0,30.0,3.05,3.05,2.6901,2.89,5575.0,-1
40.0079,37.3021,48.7456,3686.9938,2.2717,30.0,40.0,3.06,3.06,2.7,2.94,40778.0,-1
36.0098,36.9201,49.9128,3688.7072,29.4071,40.0,50.0,3.0,3.07,2.9,2.99,21156.0,1
35.8888,41.6106,51.4655,3681.7368,13.9751,50.0,60.0,2.87,3.06,2.5212,3.06,17958.0,1
38.8618,47.1375,49.0186,3661.2706,53.5163,60.0,70.0,2.92,3.35,2.85,2.94,26836.0,1
50.0813,51.0346,48.2357,3659.3093,52.5084,70.0,80.0,2.96,3.2,2.88,2.9,16147.0,1
52.4695,44.6132,49.962,3664.2106,110.6914,80.0,90.0,3.64,3.79,2.98,3.0,73311.0,-1
50.5531,35.8268,62.6815,3651.955,139.1982,90.0,100.0,2.74,4.2,2.51,3.63,251796.0,1
30.8171,25.8044,36.6443,3525.4485,-70.9086,100.0,10.0,2.35,2.75,2.15,2.5,31615.0,1
26.1103,22.3796,36.6443,3582.6554,-79.5771,90.0,20.0,2.38,2.65,2.2966,2.5,8920.0,-1
20.4857,19.6682,31.506,3648.0348,-102.9381,0.0,30.0,2.61,2.76,2.25,2.35,21218.0,-1
20.5427,22.1351,35.2832,3749.5398,-90.5472,10.0,40.0,2.76,2.86,2.25,2.57,15111.0,-1
17.9761,32.5654,33.321,3826.2597,-94.9805,20.0,50.0,2.95,2.95,2.25,2.51,19584.0,-1
27.8864,51.8313,36.6552,3924.654,-62.8058,30.0,60.0,2.81,2.81,2.56,2.71,2733.0,-1
51.8338,71.8414,38.3835,4001.3903,-46.0504,40.0,0.0,2.94,3.02,2.56,2.81,10200.0,-1
75.7738,81.5931,41.3678,4071.2317,9.3119,50.0,10.0,3.33,3.33,2.85,2.98,43077.0,-1
87.9167,78.1089,51.5534,4120.6934,83.8785,60.0,20.0,3.38,3.63,3.25,3.46,15792.0,-1
81.0887,65.1902,55.1157,4091.5067,80.5642,70.0,30.0,3.14,3.7,2.9601,3.6,39326.0,1
65.3214,50.5,42.9519,4033.1506,-14.8174,80.0,40.0,2.91,3.17,2.72,3.12,42091.0,1
49.1604,38.3638,35.7719,4052.1721,-54.6788,90.0,50.0,3.0,3.3,2.3,2.9,24023.0,1
37.0183,28.6545,36.7171,4113.1967,-89.9572,100.0,0.0,2.95,3.1,2.1,2.95,51062.0,1
28.9126,27.7292,31.8553,4174.0105,-128.0579,90.0,0.0,2.36,2.9,2.36,2.8,44756.0,1
20.0325,30.5615,26.7935,4270.2977,-223.3079,100.0,10.0,2.98,2.98,2.15,2.65,104326.0,-1
34.2424,42.812,31.4137,4407.1259,-200.6333,20.0,20.0,2.99,3.34,2.71,2.98,55880.0,-1
37.4096,50.4682,35.0388,4504.5725,-15.3038,30.0,0.0,3.46,3.93,3.12,3.2,31800.0,-1
56.7841,60.5168,42.452,4576.6543,17.4135,40.0,0.0,3.25,3.79,3.12,3.5699,48375.0,-1
57.2109,61.8149,33.1663,4592.9799,-45.977,50.0,0.0,3.67,3.67,3.23,3.3,48870.0,-1
